LoanID,ApplicationID,CustomerID,Product,LoanAmount,InterestRate,LoanTermDays,DisbursementDate,OutstandingBalance,LoanStatus
L0005187,APP0007508,C002966,ACS,26.3,6.37,7,2025-01-15,0.0,Active
L0005188,APP0007509,C002222,ACS,10.67,8.04,7,2025-10-12,6.94,Active
L0005189,APP0007510,C003481,ACS,26.37,6.51,7,2025-03-26,0.0,Closed
L0005190,APP0007511,C002873,BNPL,606.33,2.65,103,2025-03-04,0.0,Active
L0005191,APP0007512,C001824,Nano,169.04,16.11,30,2025-05-19,4.55,Closed
L0005192,APP0007513,C001679,ACS,9.97,7.05,7,2025-03-19,0.0,Active
L0005193,APP0007514,C001272,ACS,19.9,7.45,7,2025-01-08,0.0,Active
L0005194,APP0007515,C001485,Nano,156.27,17.39,30,2025-05-04,27.21,Active
L0005195,APP0007516,C002449,ACS,19.77,9.24,7,2025-07-20,5.39,Active
L0005196,APP0007517,C000904,ACS,28.25,8.72,7,2025-02-08,0.0,Active
L0005197,APP0007518,C004492,ACS,10.01,8.36,7,2025-06-11,1.61,Active
L0005198,APP0007519,C002909,Nano,236.59,17.42,30,2025-03-20,0.0,Closed
L0005199,APP0007521,C002871,ACS,29.64,7.57,7,2025-03-05,21.83,Defaulted
L0005200,APP0007522,C004487,Nano,100.91,14.87,30,2025-02-20,0.0,Closed
L0005201,APP0007526,C004735,ACS,21.8,10.0,7,2025-07-11,6.17,Active
L0005202,APP0007529,C000697,Nano,290.25,15.79,30,2025-01-26,42.22,Active
L0005203,APP0007530,C001773,ACS,23.25,8.15,7,2025-06-10,4.48,Active
L0005204,APP0007533,C002517,Nano,101.9,13.29,30,2025-05-17,9.09,Active
L0005205,APP0007534,C004989,BNPL,252.84,2.73,158,2025-03-30,0.0,Active
L0005206,APP0007535,C000526,ACS,9.22,8.05,7,2025-06-29,4.98,Active
L0005207,APP0007536,C004769,Nano,190.09,15.34,30,2025-03-22,98.56,Defaulted
L0005208,APP0007539,C001406,Nano,65.73,14.98,30,2025-06-25,56.34,Defaulted
L0005209,APP0007540,C004168,Nano,87.69,16.54,30,2025-05-22,7.59,Active
L0005210,APP0007541,C000683,ACS,12.64,6.54,7,2025-07-15,3.64,Active
L0005211,APP0007544,C001259,ACS,22.75,8.13,7,2025-04-21,7.5,Active
L0005212,APP0007545,C002804,ACS,23.65,9.79,7,2025-03-16,0.0,Closed
L0005213,APP0007546,C002589,Nano,222.68,17.8,30,2025-03-16,28.42,Active
L0005214,APP0007547,C003834,BNPL,154.39,3.6,105,2025-07-09,42.46,Active
L0005215,APP0007548,C003786,ACS,21.0,9.53,7,2025-03-30,0.63,Active
L0005216,APP0007550,C000385,BNPL,991.83,4.16,167,2025-04-30,16.9,Active
L0005217,APP0007551,C004089,Nano,27.0,15.52,30,2025-11-27,22.0,Active
L0005218,APP0007552,C004029,Nano,135.04,14.86,30,2025-09-10,69.28,Active
L0005219,APP0007554,C001056,ACS,9.97,7.39,7,2025-08-20,3.83,Active
L0005220,APP0007555,C003715,BNPL,707.25,2.45,176,2025-11-02,534.71,Active
L0005221,APP0007557,C001396,ACS,25.19,8.75,7,2025-06-17,15.96,Active
L0005222,APP0007558,C001877,BNPL,709.41,3.97,96,2025-01-30,0.0,Closed
L0005223,APP0007560,C003701,Nano,64.77,12.83,30,2025-04-11,0.0,Closed
L0005224,APP0007561,C001004,ACS,7.45,9.17,7,2025-04-30,2.42,Active
L0005225,APP0007562,C001166,Nano,114.18,14.01,30,2025-11-20,86.37,Active
L0005226,APP0007563,C001853,ACS,15.19,7.55,7,2025-03-21,0.35,Active
L0005227,APP0007564,C002332,Nano,45.91,15.05,30,2025-02-16,23.78,Defaulted
L0005228,APP0007565,C004731,Nano,155.46,13.98,30,2025-07-04,42.99,Active
L0005229,APP0007570,C004218,Nano,107.46,16.89,30,2025-05-31,5.2,Active
L0005230,APP0007571,C001555,Nano,113.47,13.0,30,2025-01-29,0.0,Closed
L0005231,APP0007575,C000078,ACS,11.46,9.16,7,2025-09-29,5.92,Active
L0005232,APP0007579,C000131,ACS,25.06,6.78,7,2025-02-03,0.0,Closed
L0005233,APP0007580,C001345,ACS,13.94,7.01,7,2025-01-31,0.0,Closed
L0005234,APP0007582,C002828,ACS,8.64,9.65,7,2025-03-17,0.0,Closed
L0005235,APP0007583,C003059,ACS,10.53,9.23,7,2025-03-03,0.0,Closed
L0005236,APP0007584,C003618,ACS,16.91,9.14,7,2025-02-02,0.0,Closed
L0005237,APP0007585,C004520,ACS,11.8,6.47,7,2025-02-16,3.88,Defaulted
L0005238,APP0007586,C000230,BNPL,375.65,4.05,114,2025-01-26,0.0,Active
L0005239,APP0007587,C002414,ACS,19.21,8.24,7,2025-07-22,5.04,Active
L0005240,APP0007588,C001003,ACS,23.71,6.4,7,2025-04-06,14.87,Defaulted
L0005241,APP0007590,C001955,BNPL,166.89,4.27,158,2025-03-31,0.0,Active
L0005242,APP0007591,C000770,BNPL,450.28,3.72,90,2025-04-06,0.0,Closed
L0005243,APP0007594,C000549,Nano,52.47,14.02,30,2025-07-25,14.35,Active
L0005244,APP0007595,C001127,ACS,10.63,7.94,7,2025-04-16,0.44,Active
L0005245,APP0007597,C002353,ACS,17.95,9.19,7,2025-03-02,4.39,Active
L0005246,APP0007598,C004768,ACS,5.8,8.5,7,2025-04-28,0.0,Closed
L0005247,APP0007599,C000251,Nano,160.33,13.26,30,2025-02-28,9.47,Active
L0005248,APP0007601,C003449,ACS,24.81,7.79,7,2025-09-03,12.74,Active
L0005249,APP0007603,C004372,BNPL,553.37,3.47,178,2025-07-29,145.62,Active
L0005250,APP0007605,C000114,Nano,97.73,14.55,30,2025-07-08,58.02,Active
L0005251,APP0007608,C001234,Nano,241.26,16.63,30,2025-03-24,0.0,Closed
L0005252,APP0007610,C003210,ACS,11.12,7.71,7,2025-03-07,0.0,Closed
L0005253,APP0007611,C000188,ACS,24.03,9.79,7,2025-03-08,11.54,Defaulted
L0005254,APP0007612,C003658,ACS,18.71,8.85,7,2025-04-29,4.79,Active
L0005255,APP0007613,C004843,Nano,235.61,15.56,30,2025-09-05,121.01,Active
L0005256,APP0007614,C002021,Nano,249.22,13.9,30,2025-03-15,0.0,Active
L0005257,APP0007616,C003348,BNPL,546.98,3.22,146,2025-06-28,220.49,Active
L0005258,APP0007617,C003676,Nano,291.69,15.58,30,2025-03-25,0.0,Closed
L0005259,APP0007619,C003458,Nano,212.75,14.92,30,2025-02-18,0.0,Closed
L0005260,APP0007620,C004686,ACS,19.19,9.35,7,2025-04-16,5.95,Active
L0005261,APP0007621,C002952,ACS,8.62,7.36,7,2025-02-27,5.98,Defaulted
L0005262,APP0007623,C000849,ACS,24.1,9.71,7,2025-10-22,16.57,Active
L0005263,APP0007624,C002584,ACS,9.36,6.59,7,2025-05-09,0.25,Closed
L0005264,APP0007626,C003347,Nano,190.32,17.97,30,2025-03-02,0.0,Closed
L0005265,APP0007627,C003581,ACS,22.0,7.9,7,2025-04-20,0.0,Closed
L0005266,APP0007628,C000762,ACS,17.98,8.32,7,2025-08-14,7.0,Active
L0005267,APP0007629,C004235,Nano,242.1,15.49,30,2025-02-12,145.36,Defaulted
L0005268,APP0007632,C000254,ACS,26.76,6.12,7,2025-07-23,9.27,Active
L0005269,APP0007633,C004466,ACS,7.66,6.87,7,2025-06-01,1.28,Active
L0005270,APP0007634,C003136,ACS,18.88,9.82,7,2025-07-24,5.55,Active
L0005271,APP0007635,C001561,ACS,5.96,9.45,7,2025-01-17,0.0,Active
L0005272,APP0007636,C002674,Nano,191.69,15.11,30,2025-05-01,23.57,Active
L0005273,APP0007637,C004547,ACS,13.25,9.08,7,2025-02-05,0.0,Closed
L0005274,APP0007638,C004198,Nano,198.33,13.19,30,2025-03-31,0.0,Closed
L0005275,APP0007640,C003989,Nano,281.32,15.37,30,2025-05-03,221.62,Defaulted
L0005276,APP0007641,C000040,Nano,90.48,14.13,30,2025-03-10,0.0,Closed
L0005277,APP0007642,C002163,ACS,12.41,8.52,7,2025-04-03,0.0,Closed
L0005278,APP0007645,C000005,Nano,261.75,14.21,30,2025-06-26,222.83,Defaulted
L0005279,APP0007646,C001517,ACS,7.39,8.47,7,2025-05-22,0.22,Closed
L0005280,APP0007648,C001940,ACS,8.18,7.18,7,2025-01-06,0.0,Active
L0005281,APP0007649,C003459,Nano,55.99,14.89,30,2025-02-24,0.0,Closed
L0005282,APP0007650,C000391,ACS,15.01,8.83,7,2025-03-25,0.0,Active
L0005283,APP0007651,C003750,ACS,9.39,7.12,7,2025-08-04,5.06,Active
L0005284,APP0007652,C000504,Nano,266.99,14.59,30,2025-07-26,70.94,Active
L0005285,APP0007653,C002535,Nano,281.29,16.45,30,2025-03-25,0.0,Closed
L0005286,APP0007654,C004094,ACS,9.49,9.75,7,2025-06-09,3.47,Active
L0005287,APP0007655,C004395,ACS,10.44,8.81,7,2025-05-15,0.38,Active
L0005288,APP0007656,C004860,BNPL,372.38,3.31,150,2025-05-27,41.43,Active
L0005289,APP0007657,C002158,ACS,18.53,6.7,7,2025-04-13,0.0,Closed
L0005290,APP0007658,C002447,Nano,155.79,13.66,30,2025-11-27,125.77,Active
L0005291,APP0007659,C004506,ACS,14.47,8.57,7,2025-04-30,0.0,Active
L0005292,APP0007660,C000640,ACS,11.69,6.16,7,2025-05-27,6.58,Active
L0005293,APP0007661,C004547,Nano,258.65,17.02,30,2025-02-26,0.0,Active
L0005294,APP0007662,C000442,ACS,17.18,6.52,7,2025-05-31,0.4,Closed
L0005295,APP0007663,C000456,Nano,53.24,14.39,30,2025-03-03,0.0,Closed
L0005296,APP0007664,C000228,ACS,24.08,8.6,7,2025-08-29,15.46,Active
L0005297,APP0007666,C004394,ACS,25.07,7.54,7,2025-05-27,2.83,Active
L0005298,APP0007667,C001038,ACS,23.41,7.74,7,2025-09-15,11.84,Active
L0005299,APP0007668,C002211,BNPL,208.68,4.94,104,2025-06-22,31.24,Active
L0005300,APP0007671,C002194,Nano,229.01,14.42,30,2025-06-25,81.31,Active
L0005301,APP0007672,C001815,ACS,15.8,6.52,7,2025-02-24,0.33,Active
L0005302,APP0007676,C003370,Nano,85.62,12.14,30,2025-07-20,59.77,Active
L0005303,APP0007677,C004038,BNPL,548.32,3.24,123,2025-04-06,0.0,Closed
L0005304,APP0007678,C000251,ACS,18.86,7.91,7,2025-08-24,7.34,Active
L0005305,APP0007680,C003408,BNPL,933.38,2.8,150,2025-05-03,108.34,Active
L0005306,APP0007681,C000293,ACS,8.27,8.27,7,2025-03-16,0.0,Closed
L0005307,APP0007683,C002478,ACS,28.67,8.99,7,2025-03-31,0.0,Active
L0005308,APP0007684,C000111,Nano,155.79,12.26,30,2025-02-07,0.0,Closed
L0005309,APP0007685,C000409,BNPL,829.11,4.49,158,2025-03-24,0.0,Closed
L0005310,APP0007686,C000295,Nano,173.33,12.43,30,2025-01-15,0.0,Closed
L0005311,APP0007687,C002035,Nano,44.92,17.34,30,2025-03-14,0.0,Active
L0005312,APP0007688,C002611,ACS,8.98,8.66,7,2025-04-09,0.0,Closed
L0005313,APP0007689,C001202,Nano,158.37,14.68,30,2025-06-10,114.54,Defaulted
L0005314,APP0007690,C004857,ACS,13.49,9.7,7,2025-06-07,2.27,Active
L0005315,APP0007691,C000157,BNPL,761.48,3.95,108,2025-01-13,0.0,Closed
L0005316,APP0007692,C004867,ACS,12.36,6.02,7,2025-04-02,0.0,Active
L0005317,APP0007693,C000756,Nano,40.67,14.61,30,2025-01-15,0.0,Active
L0005318,APP0007694,C000548,ACS,24.92,6.01,7,2025-04-13,0.0,Active
L0005319,APP0007695,C002459,Nano,177.34,17.01,30,2025-03-25,0.0,Active
L0005320,APP0007696,C003805,Nano,176.44,12.02,30,2025-10-24,111.89,Active
L0005321,APP0007697,C003305,ACS,14.28,6.28,7,2025-05-14,0.91,Active
L0005322,APP0007698,C003967,ACS,16.78,6.53,7,2025-05-25,0.38,Closed
L0005323,APP0007699,C002266,ACS,7.8,6.73,7,2025-05-27,2.05,Active
L0005324,APP0007701,C003821,ACS,8.14,7.19,7,2025-04-02,0.0,Active
L0005325,APP0007704,C004863,ACS,5.99,7.91,7,2025-03-07,0.0,Closed
L0005326,APP0007705,C003632,ACS,27.81,9.73,7,2025-09-12,18.09,Active
L0005327,APP0007706,C004109,ACS,27.22,6.61,7,2025-08-17,10.59,Active
L0005328,APP0007712,C001201,ACS,22.15,8.45,7,2025-05-17,3.36,Active
L0005329,APP0007713,C003623,ACS,29.38,8.38,7,2025-10-31,19.51,Active
L0005330,APP0007716,C004287,ACS,28.86,9.93,7,2025-01-23,0.0,Active
L0005331,APP0007721,C004777,ACS,22.84,9.41,7,2025-04-20,0.0,Closed
L0005332,APP0007722,C002113,ACS,26.19,7.16,7,2025-03-09,3.12,Active
L0005333,APP0007723,C003910,ACS,9.51,9.47,7,2025-05-25,0.29,Active
L0005334,APP0007724,C004584,Nano,162.81,14.0,30,2025-03-28,0.0,Active
L0005335,APP0007725,C003017,ACS,5.05,9.6,7,2025-04-14,0.0,Closed
L0005336,APP0007727,C003417,Nano,90.43,12.74,30,2025-06-07,12.96,Active
L0005337,APP0007729,C003041,ACS,17.59,6.9,7,2025-02-08,0.0,Closed
L0005338,APP0007731,C002955,Nano,87.14,15.88,30,2025-02-19,0.0,Closed
L0005339,APP0007732,C004000,Nano,172.15,15.98,30,2025-01-29,0.0,Active
L0005340,APP0007734,C003326,Nano,209.83,17.53,30,2025-05-13,25.31,Active
L0005341,APP0007735,C002708,Nano,205.6,14.71,30,2025-03-22,26.41,Active
L0005342,APP0007736,C001115,Nano,202.59,12.11,30,2025-03-22,0.0,Active
L0005343,APP0007738,C003908,BNPL,131.83,2.65,141,2025-04-01,1.24,Active
L0005344,APP0007741,C000367,ACS,24.17,9.24,7,2025-07-22,6.4,Active
L0005345,APP0007742,C003011,Nano,237.79,17.57,30,2025-03-27,0.0,Closed
L0005346,APP0007743,C004408,ACS,26.41,7.88,7,2025-05-23,22.29,Defaulted
L0005347,APP0007744,C004674,ACS,25.84,6.84,7,2025-04-19,14.33,Defaulted
L0005348,APP0007747,C001569,Nano,159.57,17.44,30,2025-09-22,82.26,Active
L0005349,APP0007748,C000277,ACS,23.17,6.42,7,2025-05-03,1.6,Active
L0005350,APP0007750,C003301,Nano,266.68,12.49,30,2025-08-04,104.9,Active
L0005351,APP0007751,C000092,Nano,60.2,16.28,30,2025-03-01,26.84,Active
L0005352,APP0007753,C004219,BNPL,255.45,2.15,112,2025-05-02,22.54,Active
L0005353,APP0007754,C001563,ACS,19.83,8.22,7,2025-06-06,4.6,Active
L0005354,APP0007755,C003840,ACS,10.74,7.3,7,2025-08-15,5.37,Active
L0005355,APP0007757,C004942,Nano,36.32,15.97,30,2025-05-05,2.66,Active
L0005356,APP0007759,C002999,Nano,109.99,13.32,30,2025-06-19,31.74,Active
L0005357,APP0007760,C004080,BNPL,935.13,3.53,110,2025-10-26,592.7,Active
L0005358,APP0007761,C001370,ACS,10.83,6.64,7,2025-03-16,0.0,Closed
L0005359,APP0007763,C004256,BNPL,681.0,3.7,152,2025-03-04,0.0,Closed
L0005360,APP0007764,C001365,ACS,16.94,9.35,7,2025-05-20,6.03,Active
L0005361,APP0007765,C004034,BNPL,301.44,2.69,112,2025-08-12,117.51,Active
L0005362,APP0007766,C001366,ACS,5.36,8.13,7,2025-07-14,1.49,Active
L0005363,APP0007767,C003050,Nano,139.27,17.31,30,2025-02-22,26.55,Active
L0005364,APP0007768,C001625,Nano,139.94,12.23,30,2025-06-20,21.2,Active
L0005365,APP0007769,C003145,Nano,82.9,17.62,30,2025-03-20,0.0,Closed
L0005366,APP0007770,C000730,BNPL,746.42,4.3,94,2025-03-09,0.0,Closed
L0005367,APP0007771,C004049,Nano,201.02,16.08,30,2025-01-26,48.86,Active
L0005368,APP0007772,C000672,Nano,109.4,12.21,30,2025-08-01,42.34,Active
L0005369,APP0007773,C001676,Nano,283.24,14.97,30,2025-02-20,0.0,Closed
L0005370,APP0007776,C004159,BNPL,832.12,3.15,121,2025-01-05,0.0,Active
L0005371,APP0007778,C001301,BNPL,536.69,2.57,144,2025-07-03,149.9,Active
L0005372,APP0007779,C004157,Nano,289.84,12.82,30,2025-06-22,43.44,Active
L0005373,APP0007781,C004309,ACS,5.64,6.41,7,2025-09-27,2.9,Active
L0005374,APP0007783,C000990,BNPL,806.15,3.0,153,2025-03-27,0.0,Closed
L0005375,APP0007785,C003517,ACS,27.71,7.49,7,2025-07-23,7.56,Active
L0005376,APP0007786,C004403,ACS,24.67,8.38,7,2025-03-01,0.0,Active
L0005377,APP0007790,C003312,Nano,286.42,14.49,30,2025-06-02,62.44,Active
L0005378,APP0007791,C003886,ACS,12.66,9.38,7,2025-02-22,4.88,Defaulted
L0005379,APP0007793,C001300,Nano,148.78,16.68,30,2025-05-13,13.63,Active
L0005380,APP0007794,C004515,ACS,17.43,8.34,7,2025-01-21,6.45,Defaulted
L0005381,APP0007795,C004961,ACS,29.94,9.75,7,2025-05-09,8.51,Active
L0005382,APP0007796,C001498,ACS,7.55,9.55,7,2025-04-10,0.0,Closed
L0005383,APP0007798,C003127,ACS,8.47,7.9,7,2025-03-10,0.0,Closed
L0005384,APP0007799,C000080,ACS,17.07,6.58,7,2025-02-21,0.0,Closed
L0005385,APP0007800,C000956,ACS,26.64,6.5,7,2025-05-10,0.58,Closed
L0005386,APP0007801,C002633,BNPL,821.3,2.03,117,2025-01-06,0.0,Closed
L0005387,APP0007802,C001849,ACS,29.87,7.06,7,2025-04-25,0.0,Closed
L0005388,APP0007803,C000245,BNPL,661.6,2.47,97,2025-01-04,0.0,Closed
L0005389,APP0007804,C001757,Nano,230.94,15.9,30,2025-04-14,56.33,Active
L0005390,APP0007806,C003752,ACS,15.28,8.44,7,2025-02-24,0.0,Active
L0005391,APP0007808,C001433,Nano,197.9,13.45,30,2025-03-09,0.0,Closed
L0005392,APP0007810,C001638,ACS,11.73,6.72,7,2025-06-16,4.86,Active
L0005393,APP0007811,C003255,Nano,233.22,15.54,30,2025-02-08,0.0,Closed
L0005394,APP0007812,C000048,ACS,25.49,6.49,7,2025-06-23,5.66,Active
L0005395,APP0007813,C002048,ACS,19.78,8.64,7,2025-03-08,0.0,Closed
L0005396,APP0007814,C001580,ACS,10.22,7.96,7,2025-01-16,4.83,Defaulted
L0005397,APP0007816,C001361,Nano,277.65,12.1,30,2025-07-16,98.13,Active
L0005398,APP0007817,C001500,BNPL,408.7,4.54,96,2025-06-16,60.44,Active
L0005399,APP0007818,C002724,ACS,9.54,9.17,7,2025-09-18,4.85,Active
L0005400,APP0007819,C003269,BNPL,934.83,3.88,113,2025-06-12,250.13,Active
L0005401,APP0007820,C002009,Nano,27.84,14.88,30,2025-07-16,7.44,Active
L0005402,APP0007821,C004461,ACS,27.75,8.0,7,2025-02-01,0.0,Closed
L0005403,APP0007823,C003032,ACS,21.73,6.96,7,2025-06-16,3.81,Active
L0005404,APP0007824,C002731,ACS,13.8,7.14,7,2025-08-14,6.49,Active
L0005405,APP0007825,C002604,ACS,12.8,8.19,7,2025-01-23,11.14,Defaulted
L0005406,APP0007826,C000364,BNPL,202.7,4.94,119,2025-01-20,0.0,Active
L0005407,APP0007827,C002058,Nano,187.28,16.41,30,2025-01-25,0.0,Closed
L0005408,APP0007828,C004048,BNPL,744.73,4.83,113,2025-03-01,0.0,Active
L0005409,APP0007830,C000267,Nano,240.59,14.05,30,2025-10-24,162.34,Active
L0005410,APP0007832,C004187,Nano,119.31,13.71,30,2025-03-10,0.0,Closed
L0005411,APP0007835,C004709,Nano,66.06,12.95,30,2025-10-01,41.78,Active
L0005412,APP0007837,C003808,BNPL,189.56,4.85,136,2025-03-06,0.0,Closed
L0005413,APP0007838,C004887,ACS,28.39,9.17,7,2025-09-17,14.66,Active
L0005414,APP0007839,C002187,ACS,21.68,7.18,7,2025-08-06,9.31,Active
L0005415,APP0007840,C002478,Nano,210.7,13.07,30,2025-03-23,0.0,Closed
L0005416,APP0007841,C001063,ACS,29.04,9.43,7,2025-04-07,0.0,Closed
L0005417,APP0007843,C003629,Nano,164.61,15.73,30,2025-04-01,96.02,Active
L0005418,APP0007844,C002103,ACS,9.49,6.6,7,2025-09-10,5.46,Active
L0005419,APP0007845,C001174,ACS,17.47,6.51,7,2025-06-30,2.6,Active
L0005420,APP0007846,C002309,BNPL,718.6,3.62,159,2025-06-06,316.22,Active
L0005421,APP0007847,C002260,BNPL,273.78,3.32,146,2025-06-07,54.12,Active
L0005422,APP0007848,C001812,ACS,6.06,8.61,7,2025-03-19,0.0,Active
L0005423,APP0007850,C001845,ACS,7.06,8.73,7,2025-05-11,5.27,Defaulted
L0005424,APP0007851,C000571,Nano,245.45,16.35,30,2025-04-25,229.35,Defaulted
L0005425,APP0007852,C003968,ACS,26.98,6.54,7,2025-04-06,0.0,Closed
L0005426,APP0007856,C002450,ACS,24.64,6.92,7,2025-06-19,3.96,Active
L0005427,APP0007857,C003368,Nano,214.7,16.5,30,2025-06-10,30.87,Active
L0005428,APP0007860,C002784,ACS,21.65,8.34,7,2025-02-09,0.0,Closed
L0005429,APP0007861,C000272,Nano,204.0,15.8,30,2025-09-16,104.11,Active
L0005430,APP0007863,C000222,ACS,5.67,9.79,7,2025-04-24,0.0,Closed
L0005431,APP0007864,C001744,ACS,21.31,9.64,7,2025-04-28,0.0,Closed
L0005432,APP0007869,C000633,ACS,7.14,8.12,7,2025-03-30,0.0,Closed
L0005433,APP0007870,C004730,ACS,22.71,9.92,7,2025-07-28,7.02,Active
L0005434,APP0007871,C000772,Nano,280.59,12.42,30,2025-02-23,20.03,Active
L0005435,APP0007874,C002415,ACS,18.12,9.07,7,2025-06-11,2.95,Active
L0005436,APP0007875,C001075,Nano,216.18,15.22,30,2025-05-13,4.47,Closed
L0005437,APP0007877,C002043,ACS,8.18,7.32,7,2025-08-05,3.69,Active
L0005438,APP0007879,C003954,BNPL,822.92,4.07,151,2025-04-16,0.0,Closed
L0005439,APP0007880,C001833,ACS,28.25,9.38,7,2025-01-17,0.0,Active
L0005440,APP0007881,C001963,ACS,10.35,7.91,7,2025-04-07,3.11,Active
L0005441,APP0007882,C000485,Nano,169.09,13.08,30,2025-08-02,131.46,Active
L0005442,APP0007884,C003072,Nano,260.0,15.09,30,2025-01-26,0.0,Closed
L0005443,APP0007885,C001300,ACS,18.19,6.97,7,2025-04-29,0.0,Active
L0005444,APP0007886,C000178,Nano,67.13,13.94,30,2025-06-24,14.84,Active
L0005445,APP0007887,C004748,Nano,103.52,17.07,30,2025-03-16,0.0,Active
L0005446,APP0007888,C000216,Nano,187.27,17.45,30,2025-02-21,157.99,Defaulted
L0005447,APP0007889,C000911,ACS,18.81,8.4,7,2025-08-12,7.44,Active
L0005448,APP0007890,C004422,Nano,231.33,13.49,30,2025-08-26,89.31,Active
L0005449,APP0007892,C004352,Nano,138.69,16.12,30,2025-06-07,19.95,Active
L0005450,APP0007893,C002753,Nano,156.26,16.46,30,2025-07-01,80.09,Active
L0005451,APP0007896,C000091,Nano,92.48,17.84,30,2025-03-31,0.0,Closed
L0005452,APP0007897,C001739,ACS,19.78,7.89,7,2025-07-13,5.37,Active
L0005453,APP0007898,C001716,Nano,89.19,12.98,30,2025-05-28,12.18,Active
L0005454,APP0007899,C003664,Nano,139.91,16.69,30,2025-03-20,0.33,Active
L0005455,APP0007900,C001732,Nano,162.02,17.11,30,2025-04-26,0.0,Closed
L0005456,APP0007901,C004403,ACS,16.49,7.02,7,2025-05-12,0.33,Closed
L0005457,APP0007903,C004539,ACS,12.9,9.4,7,2025-03-08,0.0,Closed
L0005458,APP0007905,C003736,ACS,20.75,9.64,7,2025-03-24,0.0,Closed
L0005459,APP0007906,C001772,ACS,9.42,9.43,7,2025-05-20,0.2,Closed
L0005460,APP0007908,C002109,ACS,14.4,9.03,7,2025-04-08,0.0,Closed
L0005461,APP0007911,C004480,ACS,18.19,9.92,7,2025-07-20,4.88,Active
L0005462,APP0007913,C000247,Nano,200.85,17.01,30,2025-05-27,88.84,Active
L0005463,APP0007918,C003535,ACS,27.23,6.08,7,2025-04-08,0.0,Closed
L0005464,APP0007919,C001363,ACS,10.9,7.56,7,2025-05-23,0.28,Closed
L0005465,APP0007921,C000437,Nano,95.45,15.95,30,2025-09-27,71.73,Active
L0005466,APP0007922,C004428,BNPL,570.21,2.52,143,2025-05-30,339.21,Active
L0005467,APP0007923,C003288,BNPL,427.67,5.0,159,2025-08-02,165.52,Active
L0005468,APP0007924,C004123,BNPL,410.65,2.04,151,2025-02-21,225.04,Defaulted
L0005469,APP0007926,C002916,Nano,296.69,13.32,30,2025-04-06,158.15,Active
L0005470,APP0007928,C000432,ACS,21.21,9.17,7,2025-06-08,10.31,Active
L0005471,APP0007930,C000837,Nano,213.21,16.14,30,2025-09-15,144.52,Active
L0005472,APP0007931,C004374,Nano,238.41,13.99,30,2025-03-29,0.0,Closed
L0005473,APP0007932,C000461,ACS,22.87,9.07,7,2025-03-21,0.0,Closed
L0005474,APP0007933,C004885,BNPL,968.33,3.81,118,2025-04-14,41.95,Active
L0005475,APP0007935,C001415,Nano,190.53,15.75,30,2025-05-16,142.14,Defaulted
L0005476,APP0007937,C003389,Nano,295.76,15.74,30,2025-08-13,271.15,Active
L0005477,APP0007939,C002377,Nano,104.36,15.07,30,2025-01-08,0.0,Closed
L0005478,APP0007940,C002180,ACS,6.0,6.25,7,2025-01-30,2.01,Defaulted
L0005479,APP0007941,C004394,ACS,29.18,8.4,7,2025-04-03,2.81,Active
L0005480,APP0007943,C001654,ACS,10.94,6.02,7,2025-04-30,3.99,Active
L0005481,APP0007944,C004610,ACS,14.71,6.5,7,2025-06-17,2.62,Active
L0005482,APP0007945,C004013,ACS,10.64,6.35,7,2025-07-24,2.82,Active
L0005483,APP0007948,C001937,Nano,26.06,17.68,30,2025-05-13,0.61,Closed
L0005484,APP0007949,C004888,ACS,22.58,6.25,7,2025-03-18,3.52,Active
L0005485,APP0007950,C004918,ACS,9.95,9.3,7,2025-07-20,4.79,Active
L0005486,APP0007951,C003367,ACS,5.05,6.68,7,2025-06-08,0.77,Active
L0005487,APP0007953,C004298,ACS,16.66,8.65,7,2025-04-07,0.0,Closed
L0005488,APP0007954,C002899,ACS,14.28,8.16,7,2025-02-15,0.0,Closed
L0005489,APP0007955,C000300,Nano,23.43,14.53,30,2025-01-13,0.0,Closed
L0005490,APP0007956,C001911,ACS,7.08,8.07,7,2025-01-26,0.0,Closed
L0005491,APP0007958,C003347,ACS,28.51,9.57,7,2025-01-17,0.0,Closed
L0005492,APP0007960,C003880,BNPL,846.46,2.48,94,2025-02-08,0.0,Active
L0005493,APP0007961,C001217,ACS,26.76,6.19,7,2025-04-21,0.0,Closed
L0005494,APP0007962,C003144,Nano,244.96,14.74,30,2025-07-11,72.47,Active
L0005495,APP0007963,C001505,BNPL,932.4,4.33,170,2025-05-06,24.34,Closed
L0005496,APP0007964,C001243,BNPL,996.19,4.31,143,2025-04-25,0.0,Closed
L0005497,APP0007967,C004000,Nano,133.55,17.71,30,2025-01-29,0.0,Closed
L0005498,APP0007968,C002559,ACS,22.75,8.58,7,2025-01-23,0.0,Closed
L0005499,APP0007971,C004590,Nano,115.89,17.15,30,2025-02-24,0.0,Active
L0005500,APP0007972,C000045,ACS,15.11,9.08,7,2025-10-21,10.24,Active
L0005501,APP0007973,C004067,ACS,16.83,9.84,7,2025-04-18,0.0,Closed
L0005502,APP0007974,C002589,Nano,263.69,16.15,30,2025-03-17,0.0,Closed
L0005503,APP0007975,C003493,BNPL,832.79,4.49,134,2025-09-30,425.35,Active
L0005504,APP0007977,C002599,BNPL,324.79,2.25,122,2025-01-18,0.0,Closed
