ApplicationID,CustomerID,ApplicationDate,Product,RequestedAmount,BehavioralScoreAtDecision,Decision,DeclineReason
APP0008464,C003255,2025-03-10,ACS,28.75,786,Approved,
APP0008465,C001324,2025-01-26,ACS,13.59,768,Approved,
APP0008466,C003864,2025-08-05,ACS,17.91,679,Approved,
APP0008467,C000596,2025-09-24,Nano,194.88,552,Declined,Incomplete Data
APP0008468,C003671,2025-04-19,BNPL,298.4,791,Approved,
APP0008469,C003392,2025-07-19,ACS,25.5,726,Approved,
APP0008470,C001231,2025-04-22,ACS,11.16,316,Declined,Low Behavioural Score
APP0008471,C004074,2025-07-04,Nano,110.38,704,Approved,
APP0008472,C001429,2025-06-02,Nano,57.25,315,Declined,Low Behavioural Score
APP0008473,C002711,2025-04-26,ACS,8.84,689,Approved,
APP0008474,C004282,2025-01-25,Nano,185.7,493,Approved,
APP0008475,C000297,2025-02-21,ACS,29.33,696,Approved,
APP0008476,C002037,2025-03-31,ACS,6.84,693,Approved,
APP0008477,C003136,2025-08-27,Nano,59.31,721,Approved,
APP0008478,C000889,2025-02-10,ACS,15.94,706,Approved,
APP0008479,C002569,2025-03-06,Nano,179.36,826,Approved,
APP0008480,C003214,2025-06-17,Nano,116.3,585,Approved,
APP0008481,C004358,2025-04-19,Nano,49.33,805,Approved,
APP0008482,C001492,2025-06-08,ACS,26.89,302,Declined,Low Behavioural Score
APP0008483,C004160,2025-06-03,ACS,20.41,756,Approved,
APP0008484,C003214,2025-01-19,ACS,27.39,575,Approved,
APP0008485,C002549,2025-06-01,BNPL,655.18,374,Declined,High Existing Exposure
APP0008486,C002951,2025-12-13,ACS,15.78,683,Approved,
APP0008487,C004942,2025-01-29,Nano,153.64,768,Approved,
APP0008488,C003316,2025-03-09,Nano,184.75,522,Declined,Fraud Flag
APP0008489,C002154,2025-07-23,ACS,7.06,597,Declined,Fraud Flag
APP0008490,C004968,2025-05-16,ACS,11.86,544,Declined,Incomplete Data
APP0008491,C003461,2025-07-30,ACS,26.79,346,Declined,Low Behavioural Score
APP0008492,C001387,2025-02-03,ACS,29.97,469,Approved,
APP0008493,C003054,2025-09-05,ACS,18.56,546,Declined,Policy Rule Failure
APP0008494,C004879,2025-05-30,ACS,21.23,316,Declined,Low Behavioural Score
APP0008495,C003496,2025-06-18,Nano,236.15,661,Approved,
APP0008496,C003818,2025-02-26,ACS,28.29,716,Approved,
APP0008497,C003309,2025-03-15,BNPL,108.43,491,Approved,
APP0008498,C004277,2025-06-06,ACS,22.47,545,Declined,Incomplete Data
APP0008499,C000407,2025-02-12,Nano,174.52,715,Approved,
APP0008500,C004013,2025-03-18,ACS,9.04,745,Approved,
APP0008501,C004505,2025-03-10,ACS,28.03,683,Approved,
APP0008502,C000115,2025-02-16,ACS,21.89,310,Declined,Fraud Flag
APP0008503,C003941,2025-06-06,Nano,125.99,733,Approved,
APP0008504,C002519,2025-03-05,BNPL,125.94,480,Declined,High Existing Exposure
APP0008505,C001928,2025-05-16,BNPL,583.31,721,Approved,
APP0008506,C000529,2025-05-24,ACS,26.23,497,Approved,
APP0008507,C001593,2025-04-05,ACS,26.43,738,Approved,
APP0008508,C003368,2025-01-01,Nano,292.63,622,Approved,
APP0008509,C002570,2025-10-12,Nano,74.19,646,Approved,
APP0008510,C000299,2025-03-17,ACS,25.4,554,Approved,
APP0008511,C001532,2025-04-28,Nano,240.06,330,Declined,Fraud Flag
APP0008512,C000166,2025-05-14,Nano,237.74,820,Approved,
APP0008513,C001817,2025-01-24,Nano,125.55,670,Approved,
APP0008514,C004534,2025-02-14,ACS,18.75,515,Declined,High Existing Exposure
APP0008515,C003790,2025-07-09,ACS,23.38,681,Approved,
APP0008516,C004586,2025-07-05,ACS,6.73,649,Approved,
APP0008517,C000833,2025-01-17,ACS,20.15,685,Approved,
APP0008518,C003119,2025-10-31,ACS,21.97,611,Approved,
APP0008519,C001507,2025-04-13,ACS,17.4,596,Approved,
APP0008520,C002300,2025-03-17,Nano,269.75,469,Declined,Low Behavioural Score
APP0008521,C004840,2025-01-14,ACS,25.83,341,Declined,Low Behavioural Score
APP0008522,C004143,2025-01-24,ACS,27.56,604,Declined,Policy Rule Failure
APP0008523,C003485,2025-04-14,ACS,25.15,676,Approved,
APP0008524,C004822,2025-01-23,Nano,210.12,569,Declined,Low Behavioural Score
APP0008525,C002495,2025-07-11,Nano,289.67,632,Approved,
APP0008526,C000272,2025-04-21,ACS,13.1,769,Approved,
APP0008527,C004562,2025-04-01,Nano,292.93,781,Approved,
APP0008528,C000518,2025-05-20,ACS,11.75,641,Declined,Fraud Flag
APP0008529,C001333,2025-02-08,Nano,74.12,685,Approved,
APP0008530,C004526,2025-07-11,ACS,26.82,681,Approved,
APP0008531,C004436,2025-06-02,ACS,26.54,776,Approved,
APP0008532,C000497,2025-02-03,Nano,88.92,658,Approved,
APP0008533,C004281,2025-02-02,Nano,122.7,625,Approved,
APP0008534,C003571,2025-04-30,ACS,8.54,671,Approved,
APP0008535,C000539,2025-01-30,ACS,9.86,646,Approved,
APP0008536,C002768,2025-02-15,Nano,121.11,644,Approved,
APP0008537,C001325,2025-09-08,ACS,9.02,482,Approved,
APP0008538,C002609,2025-04-07,ACS,8.6,657,Declined,Duplicate Application
APP0008539,C000926,2025-04-24,ACS,13.37,538,Approved,
APP0008540,C000489,2025-05-31,ACS,25.03,847,Approved,
APP0008541,C003254,2025-04-10,BNPL,888.24,471,Declined,Fraud Flag
APP0008542,C003644,2025-03-17,Nano,98.22,471,Approved,
APP0008543,C000956,2025-06-30,Nano,279.06,885,Approved,
APP0008544,C003011,2025-09-01,Nano,21.7,661,Approved,
APP0008545,C002460,2025-01-19,ACS,12.48,475,Declined,Policy Rule Failure
APP0008546,C004645,2025-08-13,ACS,19.65,449,Declined,Low Behavioural Score
APP0008547,C002829,2025-07-29,ACS,27.38,741,Approved,
APP0008548,C002405,2025-03-15,Nano,268.55,737,Approved,
APP0008549,C000042,2025-07-10,Nano,237.37,690,Approved,
APP0008550,C004563,2025-05-11,Nano,138.58,791,Approved,
APP0008551,C003308,2025-03-19,Nano,270.09,495,Declined,Duplicate Application
APP0008552,C000920,2025-04-14,ACS,5.56,427,Declined,Fraud Flag
APP0008553,C000030,2025-06-22,ACS,6.02,624,Approved,
APP0008554,C001020,2025-02-26,Nano,212.5,687,Approved,
APP0008555,C002519,2025-02-01,BNPL,272.77,488,Declined,Low Behavioural Score
APP0008556,C004745,2025-08-04,Nano,298.72,721,Approved,
APP0008557,C003102,2025-05-20,ACS,18.24,514,Declined,Fraud Flag
APP0008558,C000497,2025-05-26,Nano,60.1,654,Declined,Incomplete Data
APP0008559,C000962,2025-04-22,Nano,287.18,496,Approved,
APP0008560,C001183,2025-09-08,Nano,106.63,626,Approved,
APP0008561,C000379,2025-08-06,Nano,98.7,600,Approved,
APP0008562,C000707,2025-08-26,Nano,56.97,870,Approved,
APP0008563,C000458,2025-11-15,Nano,271.42,490,Declined,Low Behavioural Score
APP0008564,C003549,2025-04-03,ACS,24.1,596,Approved,
APP0008565,C003417,2025-03-02,Nano,241.54,723,Approved,
APP0008566,C003902,2025-04-19,Nano,133.63,572,Declined,Policy Rule Failure
APP0008567,C000915,2025-05-18,ACS,20.67,802,Approved,
APP0008568,C004508,2025-06-05,ACS,22.35,392,Declined,High Existing Exposure
APP0008569,C001869,2025-03-06,Nano,295.87,461,Declined,Duplicate Application
APP0008570,C000735,2025-05-16,ACS,18.88,527,Declined,Low Behavioural Score
APP0008571,C000789,2025-04-01,ACS,11.78,372,Declined,Low Behavioural Score
APP0008572,C001609,2025-07-10,Nano,53.51,300,Declined,Duplicate Application
APP0008573,C000440,2025-02-02,Nano,87.94,635,Approved,
APP0008574,C001586,2025-01-21,Nano,27.12,815,Approved,
APP0008575,C003305,2025-05-18,Nano,60.24,659,Approved,
APP0008576,C004868,2025-05-07,Nano,163.2,331,Declined,Low Behavioural Score
APP0008577,C000026,2025-01-22,ACS,5.13,509,Declined,Incomplete Data
APP0008578,C002915,2025-01-12,ACS,7.4,489,Declined,Fraud Flag
APP0008579,C001173,2025-05-04,Nano,33.99,732,Approved,
APP0008580,C001688,2025-03-13,Nano,167.58,476,Approved,
APP0008581,C003220,2025-02-08,ACS,5.61,581,Approved,
APP0008582,C001494,2025-06-14,Nano,162.19,514,Declined,Incomplete Data
APP0008583,C002193,2025-03-08,ACS,20.31,344,Declined,Policy Rule Failure
APP0008584,C001596,2025-09-27,Nano,82.91,499,Approved,
APP0008585,C001810,2025-07-27,ACS,28.06,741,Approved,
APP0008586,C003561,2025-06-27,ACS,29.47,354,Declined,Duplicate Application
APP0008587,C001463,2025-07-07,ACS,28.11,562,Approved,
APP0008588,C002747,2025-05-31,Nano,273.13,784,Approved,
APP0008589,C003963,2025-07-12,Nano,42.51,778,Approved,
APP0008590,C003119,2025-03-08,Nano,111.21,614,Approved,
APP0008591,C003799,2025-09-01,BNPL,332.73,552,Declined,Fraud Flag
APP0008592,C002353,2025-05-25,ACS,9.87,648,Approved,
APP0008593,C002325,2025-03-24,Nano,183.26,591,Approved,
APP0008594,C000132,2025-02-13,ACS,25.89,453,Declined,Policy Rule Failure
APP0008595,C003524,2025-05-30,Nano,261.78,463,Declined,Low Behavioural Score
APP0008596,C003436,2025-07-10,ACS,10.53,627,Declined,Fraud Flag
APP0008597,C002553,2025-05-30,BNPL,436.19,605,Approved,
APP0008598,C003621,2025-07-02,BNPL,818.31,576,Approved,
APP0008599,C003293,2025-02-25,BNPL,795.03,676,Approved,
APP0008600,C000902,2025-08-13,Nano,263.93,608,Approved,
APP0008601,C001120,2025-02-11,Nano,46.79,665,Approved,
APP0008602,C003247,2025-07-19,ACS,7.86,867,Approved,
APP0008603,C000490,2025-07-29,ACS,23.97,673,Approved,
APP0008604,C004388,2025-04-13,ACS,23.14,620,Approved,
APP0008605,C001744,2025-04-25,BNPL,844.23,528,Approved,
APP0008606,C003014,2025-03-09,Nano,285.18,459,Declined,Low Behavioural Score
APP0008607,C002610,2025-06-24,ACS,29.45,751,Approved,
APP0008608,C003343,2025-02-17,Nano,160.66,324,Declined,Incomplete Data
APP0008609,C001779,2025-05-15,Nano,250.47,633,Approved,
APP0008610,C003504,2025-03-31,BNPL,447.91,457,Declined,Low Behavioural Score
APP0008611,C000867,2025-05-15,Nano,258.82,363,Declined,High Existing Exposure
APP0008612,C001622,2025-08-09,Nano,224.87,623,Approved,
APP0008613,C000198,2025-07-15,Nano,173.94,576,Declined,Incomplete Data
APP0008614,C000772,2025-02-28,Nano,119.05,544,Declined,Fraud Flag
APP0008615,C000278,2025-02-17,ACS,26.0,671,Declined,Low Behavioural Score
APP0008616,C002364,2025-03-26,ACS,23.79,552,Declined,Low Behavioural Score
APP0008617,C000367,2025-06-23,Nano,187.51,772,Approved,
APP0008618,C001159,2025-07-02,BNPL,618.87,561,Approved,
APP0008619,C002418,2025-05-31,ACS,8.99,413,Declined,Incomplete Data
APP0008620,C003435,2025-03-31,ACS,18.68,781,Approved,
APP0008621,C000124,2025-06-29,BNPL,261.65,535,Declined,High Existing Exposure
APP0008622,C003575,2025-01-25,ACS,9.65,628,Approved,
APP0008623,C002597,2025-12-10,Nano,137.32,811,Approved,
APP0008624,C000041,2025-05-08,BNPL,921.99,366,Declined,Duplicate Application
APP0008625,C000487,2025-05-21,Nano,175.75,460,Approved,
APP0008626,C004772,2025-11-08,ACS,20.68,720,Approved,
APP0008627,C002250,2025-03-26,BNPL,568.52,659,Declined,Duplicate Application
APP0008628,C004626,2025-01-22,ACS,12.54,453,Declined,Low Behavioural Score
APP0008629,C002576,2025-04-20,Nano,69.63,641,Approved,
APP0008630,C000660,2025-06-23,ACS,28.84,673,Approved,
APP0008631,C003645,2025-03-26,ACS,15.38,507,Approved,
APP0008632,C002389,2025-03-12,ACS,17.89,756,Approved,
APP0008633,C001891,2025-02-20,Nano,110.06,576,Approved,
APP0008634,C001046,2025-05-18,Nano,165.74,748,Approved,
APP0008635,C002220,2025-02-23,Nano,282.61,616,Approved,
APP0008636,C004820,2025-09-06,ACS,22.96,694,Approved,
APP0008637,C001092,2025-03-15,BNPL,779.26,542,Declined,Low Behavioural Score
APP0008638,C002831,2025-05-12,ACS,26.5,653,Approved,
APP0008639,C000165,2025-02-24,ACS,27.87,501,Declined,Incomplete Data
APP0008640,C003501,2025-03-19,ACS,24.04,725,Approved,
APP0008641,C004455,2025-06-15,ACS,23.02,756,Approved,
APP0008642,C004890,2025-06-27,BNPL,962.66,561,Approved,
APP0008643,C004056,2025-05-21,ACS,11.27,376,Declined,Duplicate Application
APP0008644,C003366,2025-03-17,ACS,21.43,484,Approved,
APP0008645,C002914,2025-04-17,ACS,12.42,811,Approved,
APP0008646,C004354,2025-03-22,Nano,83.14,337,Declined,Low Behavioural Score
APP0008647,C000050,2025-03-09,Nano,61.17,810,Approved,
APP0008648,C001203,2025-04-24,ACS,18.43,592,Approved,
APP0008649,C000224,2025-03-23,ACS,22.08,749,Approved,
APP0008650,C001147,2025-07-04,Nano,122.61,462,Declined,Low Behavioural Score
APP0008651,C001116,2025-02-23,BNPL,318.65,613,Declined,Incomplete Data
APP0008652,C002206,2025-01-25,Nano,170.67,689,Approved,
APP0008653,C003455,2025-05-31,ACS,13.53,546,Approved,
APP0008654,C004408,2025-10-10,ACS,10.12,585,Approved,
APP0008655,C002996,2025-02-15,ACS,8.94,561,Approved,
APP0008656,C000196,2025-05-03,Nano,157.52,781,Approved,
APP0008657,C000494,2025-05-18,ACS,15.37,609,Declined,Duplicate Application
APP0008658,C002207,2025-05-15,ACS,11.84,703,Approved,
APP0008659,C003066,2025-06-05,ACS,12.76,407,Declined,Low Behavioural Score
APP0008660,C004125,2025-03-17,ACS,16.25,571,Declined,Incomplete Data
APP0008661,C001871,2025-08-10,ACS,10.75,448,Declined,Incomplete Data
APP0008662,C000888,2025-03-08,Nano,142.58,729,Approved,
APP0008663,C000709,2025-01-21,Nano,79.26,606,Approved,
APP0008664,C003079,2025-04-11,BNPL,657.22,716,Approved,
APP0008665,C004992,2025-06-16,ACS,26.95,465,Declined,Duplicate Application
APP0008666,C000350,2025-04-26,ACS,17.73,716,Approved,
APP0008667,C000047,2025-02-05,ACS,27.21,561,Approved,
APP0008668,C000052,2025-06-04,ACS,28.1,421,Approved,
APP0008669,C002731,2025-08-28,Nano,154.3,738,Approved,
APP0008670,C001595,2025-07-29,ACS,8.84,633,Approved,
APP0008671,C004125,2025-01-11,Nano,122.43,579,Approved,
APP0008672,C004029,2025-06-15,Nano,72.86,712,Approved,
APP0008673,C002513,2025-04-18,ACS,5.89,505,Approved,
APP0008674,C000207,2025-03-03,Nano,54.41,635,Declined,Duplicate Application
APP0008675,C002852,2025-04-04,Nano,211.49,868,Approved,
APP0008676,C001824,2025-02-21,ACS,24.94,688,Approved,
APP0008677,C004182,2025-08-02,Nano,198.98,743,Approved,
APP0008678,C003644,2025-03-29,Nano,116.3,477,Approved,
APP0008679,C004792,2025-06-23,Nano,75.25,758,Approved,
APP0008680,C001846,2025-06-08,ACS,14.87,558,Approved,
APP0008681,C001616,2025-01-05,Nano,100.66,533,Declined,Policy Rule Failure
APP0008682,C002395,2025-03-02,ACS,27.38,382,Declined,Incomplete Data
APP0008683,C004126,2025-09-11,BNPL,849.49,779,Approved,
APP0008684,C002502,2025-01-12,Nano,49.43,445,Approved,
APP0008685,C001680,2025-02-26,Nano,197.97,591,Approved,
APP0008686,C004540,2025-06-17,Nano,146.49,749,Approved,
APP0008687,C001957,2025-05-07,Nano,191.98,719,Approved,
APP0008688,C004380,2025-04-18,Nano,156.8,671,Approved,
APP0008689,C003193,2025-05-23,Nano,75.99,484,Declined,Low Behavioural Score
APP0008690,C000319,2025-01-05,Nano,131.18,848,Approved,
APP0008691,C002465,2025-01-15,BNPL,966.8,768,Approved,
APP0008692,C003462,2025-02-24,ACS,22.76,609,Approved,
APP0008693,C004576,2025-01-17,ACS,6.43,469,Declined,Low Behavioural Score
APP0008694,C002715,2025-06-04,Nano,184.61,504,Declined,Incomplete Data
APP0008695,C000074,2025-06-15,ACS,9.99,757,Approved,
APP0008696,C001773,2025-07-23,Nano,216.35,696,Approved,
APP0008697,C004844,2025-01-20,BNPL,374.37,630,Approved,
APP0008698,C002463,2025-09-01,ACS,27.45,536,Declined,Low Behavioural Score
APP0008699,C001923,2025-09-21,BNPL,250.21,769,Approved,
APP0008700,C004400,2025-07-07,Nano,245.94,736,Approved,
APP0008701,C002086,2025-03-17,Nano,42.94,732,Approved,
APP0008702,C003866,2025-02-26,ACS,15.87,467,Declined,Low Behavioural Score
APP0008703,C000104,2025-04-16,Nano,197.85,686,Approved,
APP0008704,C002841,2025-07-07,ACS,17.18,580,Approved,
APP0008705,C000118,2025-01-15,ACS,12.5,682,Approved,
APP0008706,C000879,2025-03-24,Nano,88.6,634,Declined,Policy Rule Failure
APP0008707,C002724,2025-08-19,BNPL,991.6,820,Approved,
APP0008708,C003094,2025-04-29,ACS,14.62,739,Approved,
APP0008709,C000592,2025-05-02,Nano,172.83,693,Approved,
APP0008710,C002491,2025-04-08,ACS,28.57,408,Declined,Low Behavioural Score
APP0008711,C002032,2025-05-01,ACS,9.2,555,Approved,
APP0008712,C002235,2025-08-08,ACS,18.15,753,Approved,
APP0008713,C004053,2025-03-18,ACS,25.83,860,Declined,Duplicate Application
APP0008714,C004720,2025-04-26,BNPL,655.0,599,Approved,
APP0008715,C000375,2025-02-18,Nano,111.5,787,Approved,
APP0008716,C004964,2025-04-05,Nano,258.99,893,Approved,
APP0008717,C000255,2025-07-09,Nano,233.88,567,Approved,
APP0008718,C004757,2025-03-04,ACS,12.86,470,Declined,Low Behavioural Score
APP0008719,C003079,2025-02-04,ACS,7.38,726,Approved,
APP0008720,C003695,2025-06-27,BNPL,666.4,498,Declined,High Existing Exposure
APP0008721,C001216,2025-03-05,Nano,286.63,400,Declined,Low Behavioural Score
APP0008722,C002995,2025-03-21,ACS,29.41,710,Approved,
APP0008723,C002962,2025-01-11,ACS,26.34,700,Approved,
APP0008724,C001598,2025-03-20,ACS,15.9,585,Declined,Duplicate Application
APP0008725,C002517,2025-02-10,Nano,185.61,638,Declined,Low Behavioural Score
APP0008726,C004736,2025-06-12,Nano,197.85,507,Approved,
APP0008727,C000538,2025-10-04,ACS,7.41,690,Approved,
APP0008728,C002279,2025-03-25,BNPL,548.83,607,Approved,
APP0008729,C001685,2025-01-31,ACS,8.86,743,Declined,Policy Rule Failure
APP0008730,C001009,2025-09-15,Nano,267.25,638,Approved,
APP0008731,C002395,2025-05-26,Nano,222.47,376,Declined,High Existing Exposure
APP0008732,C000554,2025-11-07,BNPL,178.25,397,Approved,
APP0008733,C000607,2025-02-27,BNPL,240.69,585,Approved,
APP0008734,C004179,2025-06-19,ACS,21.7,649,Declined,Incomplete Data
APP0008735,C001595,2025-02-07,ACS,26.77,615,Approved,
APP0008736,C001641,2025-02-28,BNPL,606.43,746,Approved,
APP0008737,C003304,2025-01-19,Nano,261.13,771,Approved,
APP0008738,C003832,2025-05-10,ACS,13.46,429,Declined,Duplicate Application
APP0008739,C004328,2025-06-21,Nano,80.19,436,Declined,Policy Rule Failure
APP0008740,C003137,2025-03-12,ACS,28.66,483,Declined,Low Behavioural Score
APP0008741,C001323,2025-06-24,Nano,57.07,575,Approved,
APP0008742,C001418,2025-04-17,BNPL,372.32,657,Approved,
APP0008743,C003537,2025-01-11,Nano,126.05,732,Approved,
APP0008744,C004254,2025-02-22,BNPL,561.43,354,Declined,Low Behavioural Score
APP0008745,C004594,2025-03-06,ACS,12.7,736,Approved,
APP0008746,C004225,2025-06-25,ACS,11.42,597,Approved,
APP0008747,C003135,2025-02-08,ACS,11.27,549,Approved,
APP0008748,C000860,2025-03-25,ACS,16.09,698,Approved,
APP0008749,C002081,2025-06-10,ACS,28.49,780,Approved,
APP0008750,C000609,2025-04-29,ACS,29.22,723,Declined,Incomplete Data
APP0008751,C002196,2025-07-10,Nano,169.88,548,Approved,
APP0008752,C003003,2025-08-24,ACS,8.72,806,Approved,
APP0008753,C003373,2025-02-16,Nano,239.36,454,Approved,
APP0008754,C001168,2025-07-04,ACS,13.28,765,Approved,
APP0008755,C003481,2025-05-09,ACS,8.19,649,Approved,
APP0008756,C001661,2025-09-10,Nano,259.05,702,Approved,
APP0008757,C003479,2025-02-12,Nano,27.19,773,Approved,
APP0008758,C004684,2025-04-16,Nano,35.07,731,Approved,
APP0008759,C001447,2025-03-12,ACS,14.03,737,Approved,
APP0008760,C000878,2025-02-13,Nano,80.46,701,Approved,
APP0008761,C004837,2025-05-06,BNPL,733.33,686,Approved,
APP0008762,C002353,2025-03-03,Nano,296.24,639,Approved,
APP0008763,C001158,2025-03-02,ACS,16.8,791,Declined,Policy Rule Failure
APP0008764,C001475,2025-05-18,ACS,27.85,374,Declined,Fraud Flag
APP0008765,C002341,2025-08-13,ACS,21.94,634,Approved,
APP0008766,C001740,2025-07-25,ACS,8.7,784,Approved,
APP0008767,C004526,2025-03-12,ACS,26.92,680,Approved,
APP0008768,C001851,2025-03-04,Nano,241.9,530,Declined,Fraud Flag
APP0008769,C002362,2025-05-08,ACS,12.67,561,Approved,
APP0008770,C001300,2025-05-21,ACS,18.39,620,Approved,
APP0008771,C003530,2025-03-05,Nano,73.61,555,Declined,Low Behavioural Score
APP0008772,C003818,2025-04-21,ACS,7.42,703,Approved,
APP0008773,C002822,2025-07-31,ACS,11.97,471,Approved,
APP0008774,C004060,2025-05-01,ACS,23.15,489,Declined,Policy Rule Failure
APP0008775,C001373,2025-04-07,Nano,27.37,538,Approved,
APP0008776,C002698,2025-09-23,ACS,16.54,772,Approved,
APP0008777,C003648,2025-06-10,Nano,177.42,794,Approved,
APP0008778,C004497,2025-05-28,Nano,161.43,821,Approved,
APP0008779,C001636,2025-02-05,ACS,23.32,611,Approved,
APP0008780,C000684,2025-04-03,ACS,10.06,774,Approved,
APP0008781,C003916,2025-07-29,BNPL,977.99,579,Approved,
APP0008782,C002533,2025-01-01,ACS,17.41,586,Approved,
APP0008783,C000279,2025-05-13,Nano,232.42,435,Declined,Fraud Flag
APP0008784,C004143,2025-06-11,BNPL,925.53,592,Approved,
APP0008785,C002496,2025-05-20,BNPL,325.29,728,Approved,
APP0008786,C003105,2025-03-27,ACS,29.7,594,Approved,
APP0008787,C001796,2025-05-25,Nano,202.18,764,Approved,
APP0008788,C004926,2025-07-18,ACS,11.69,644,Approved,
APP0008789,C002154,2025-02-25,Nano,163.38,609,Approved,
APP0008790,C002979,2025-06-09,Nano,101.97,537,Declined,Duplicate Application
APP0008791,C002681,2025-08-05,Nano,232.16,891,Approved,
APP0008792,C004801,2025-05-26,Nano,243.94,379,Approved,
APP0008793,C003060,2025-05-30,Nano,128.62,679,Approved,
APP0008794,C000494,2025-02-23,ACS,22.16,611,Approved,
APP0008795,C004286,2025-10-07,ACS,10.28,536,Approved,
APP0008796,C000214,2025-04-05,ACS,12.95,654,Approved,
APP0008797,C002629,2025-01-19,ACS,21.06,552,Approved,
APP0008798,C001783,2025-08-02,Nano,91.05,561,Declined,Fraud Flag
APP0008799,C002409,2025-01-14,ACS,21.75,685,Approved,
APP0008800,C004207,2025-03-05,ACS,8.66,705,Approved,
APP0008801,C000543,2025-09-14,Nano,207.55,479,Approved,
APP0008802,C000253,2025-03-18,Nano,98.39,788,Approved,
APP0008803,C004510,2025-04-30,Nano,144.11,752,Approved,
APP0008804,C001262,2025-05-14,Nano,179.39,789,Approved,
APP0008805,C002212,2025-07-14,Nano,47.88,421,Approved,
APP0008806,C004926,2025-04-16,Nano,187.13,654,Approved,
