PerformanceID,LoanID,ReportMonth,AmountDue,AmountPaid,OutstandingBalance,DaysPastDue,DelinquencyBucket,DefaultFlag
PF00041711,L0005016,2025-02-01,3.56,3.39,21.61,0,Current,False
PF00041712,L0005016,2025-03-01,3.56,3.48,18.13,0,Current,False
PF00041713,L0005016,2025-04-01,3.56,1.12,17.01,22,1-30,False
PF00041714,L0005016,2025-05-01,3.56,3.39,13.62,0,Current,False
PF00041715,L0005016,2025-06-01,3.56,3.51,10.11,0,Current,False
PF00041716,L0005016,2025-07-01,3.56,3.38,6.73,0,Current,False
PF00041717,L0005016,2025-08-01,3.56,3.53,3.2,0,Current,False
PF00041718,L0005016,2025-09-01,3.56,3.55,0.0,0,Current,False
PF00041719,L0005016,2025-10-01,3.56,3.38,0.0,0,Current,False
PF00041720,L0005016,2025-11-01,3.56,3.5,0.0,0,Current,False
PF00041721,L0005016,2025-12-01,3.56,3.55,0.0,0,Current,False
PF00041722,L0005017,2025-01-01,35.9,35.76,251.43,0,Current,False
PF00041723,L0005017,2025-02-01,35.9,34.43,217.0,0,Current,False
PF00041724,L0005017,2025-03-01,35.9,34.42,182.58,0,Current,False
PF00041725,L0005017,2025-04-01,35.9,34.89,147.69,0,Current,False
PF00041726,L0005017,2025-05-01,35.9,35.55,112.14,0,Current,False
PF00041727,L0005017,2025-06-01,35.9,34.49,77.65,0,Current,False
PF00041728,L0005017,2025-07-01,35.9,35.75,41.9,0,Current,False
PF00041729,L0005017,2025-08-01,35.9,34.55,7.35,0,Current,False
PF00041730,L0005017,2025-09-01,35.9,34.3,0.0,0,Current,False
PF00041731,L0005017,2025-10-01,35.9,34.93,0.0,0,Current,False
PF00041732,L0005017,2025-11-01,35.9,35.04,0.0,0,Current,False
PF00041733,L0005017,2025-12-01,35.9,34.47,0.0,0,Current,False
PF00041734,L0005018,2025-03-01,3.27,3.18,22.98,0,Current,False
PF00041735,L0005018,2025-04-01,3.27,3.14,19.84,0,Current,False
PF00041736,L0005018,2025-05-01,3.27,3.24,16.6,0,Current,False
PF00041737,L0005018,2025-06-01,3.27,3.24,13.36,0,Current,False
PF00041738,L0005018,2025-07-01,3.27,3.24,10.12,0,Current,False
PF00041739,L0005018,2025-08-01,3.27,3.2,6.92,0,Current,False
PF00041740,L0005018,2025-09-01,3.27,3.17,3.75,0,Current,False
PF00041741,L0005018,2025-10-01,3.27,3.2,0.55,0,Current,False
PF00041742,L0005018,2025-11-01,3.27,3.26,0.0,0,Current,False
PF00041743,L0005018,2025-12-01,3.27,3.11,0.0,0,Current,False
PF00041744,L0005019,2025-08-01,22.25,21.25,156.74,0,Current,False
PF00041745,L0005019,2025-09-01,22.25,21.56,135.18,0,Current,False
PF00041746,L0005019,2025-10-01,22.25,21.2,113.98,0,Current,False
PF00041747,L0005019,2025-11-01,22.25,21.93,92.05,0,Current,False
PF00041748,L0005019,2025-12-01,22.25,21.63,70.42,0,Current,False
PF00041749,L0005020,2025-04-01,2.73,2.64,19.18,0,Current,False
PF00041750,L0005020,2025-05-01,2.73,2.67,16.51,0,Current,False
PF00041751,L0005020,2025-06-01,2.73,2.66,13.85,0,Current,False
PF00041752,L0005020,2025-07-01,2.73,2.62,11.23,0,Current,False
PF00041753,L0005020,2025-08-01,2.73,2.65,8.58,0,Current,False
PF00041754,L0005020,2025-08-01,2.73,2.6,5.98,0,Current,False
PF00041755,L0005020,2025-09-01,2.73,2.72,3.26,0,Current,False
PF00041756,L0005020,2025-10-01,2.73,2.67,0.59,0,Current,False
PF00041757,L0005020,2025-11-01,2.73,2.62,0.0,0,Current,False
PF00041758,L0005020,2025-12-01,2.73,1.37,0.0,15,1-30,False
PF00041759,L0005021,2025-08-01,2.17,2.11,15.22,0,Current,False
PF00041760,L0005021,2025-09-01,2.17,0.86,14.36,2,1-30,False
PF00041761,L0005021,2025-10-01,2.17,2.1,12.26,0,Current,False
PF00041762,L0005021,2025-11-01,2.17,2.12,10.14,0,Current,False
PF00041763,L0005021,2025-12-01,2.17,2.1,8.04,0,Current,False
PF00041764,L0005022,2025-08-01,4.75,4.7,33.28,0,Current,False
PF00041765,L0005022,2025-09-01,4.75,4.64,28.64,0,Current,False
PF00041766,L0005022,2025-10-01,4.75,4.71,23.93,0,Current,False
PF00041767,L0005022,2025-11-01,4.75,4.7,19.23,0,Current,False
PF00041768,L0005022,2025-12-01,4.75,4.59,14.64,0,Current,False
PF00041769,L0005023,2025-08-01,0.66,0.39,4.93,27,1-30,False
PF00041770,L0005023,2025-09-01,0.66,0.65,4.28,0,Current,False
PF00041771,L0005023,2025-10-01,0.66,0.63,3.65,0,Current,False
PF00041772,L0005023,2025-11-01,0.66,0.46,3.19,11,1-30,False
PF00041773,L0005023,2025-12-01,0.66,0.66,2.53,0,Current,False
PF00041774,L0005024,2025-07-01,2.36,2.35,16.52,0,Current,False
PF00041775,L0005024,2025-08-01,2.36,0.73,15.79,18,1-30,False
PF00041776,L0005024,2025-09-01,2.36,0.81,14.98,33,31-60,False
PF00041777,L0005024,2025-10-01,2.36,0.56,14.42,31,31-60,False
PF00041778,L0005024,2025-11-01,2.36,0.47,13.95,67,61-90,False
PF00041779,L0005024,2025-12-01,2.36,0.65,13.3,87,61-90,False
PF00041780,L0005025,2025-04-01,1.85,1.79,13.02,0,Current,False
PF00041781,L0005025,2025-05-01,1.85,1.78,11.24,0,Current,False
PF00041782,L0005025,2025-06-01,1.85,1.82,9.42,0,Current,False
PF00041783,L0005025,2025-07-01,1.85,1.81,7.61,0,Current,False
PF00041784,L0005025,2025-08-01,1.85,1.77,5.84,0,Current,False
PF00041785,L0005025,2025-09-01,1.85,1.77,4.07,0,Current,False
PF00041786,L0005025,2025-10-01,1.85,1.8,2.27,0,Current,False
PF00041787,L0005025,2025-11-01,1.85,1.81,0.46,0,Current,False
PF00041788,L0005025,2025-12-01,1.85,1.78,0.0,0,Current,False
PF00041789,L0005026,2025-06-01,6.08,5.98,42.62,0,Current,False
PF00041790,L0005026,2025-07-01,6.08,3.48,39.14,25,1-30,False
PF00041791,L0005026,2025-08-01,6.08,1.95,37.19,49,31-60,False
PF00041792,L0005026,2025-09-01,6.08,2.89,34.3,49,31-60,False
PF00041793,L0005026,2025-10-01,6.08,3.25,31.05,9,1-30,False
PF00041794,L0005026,2025-11-01,6.08,5.89,25.16,0,Current,False
PF00041795,L0005026,2025-12-01,6.08,6.08,19.08,0,Current,False
PF00041796,L0005027,2025-03-01,3.59,3.5,25.25,0,Current,False
PF00041797,L0005027,2025-04-01,3.59,3.42,21.83,0,Current,False
PF00041798,L0005027,2025-05-01,3.59,3.51,18.32,0,Current,False
PF00041799,L0005027,2025-06-01,3.59,3.45,14.87,0,Current,False
PF00041800,L0005027,2025-07-01,3.59,3.53,11.34,0,Current,False
PF00041801,L0005027,2025-08-01,3.59,3.5,7.84,0,Current,False
PF00041802,L0005027,2025-09-01,3.59,1.31,6.53,25,1-30,False
PF00041803,L0005027,2025-10-01,3.59,1.36,5.17,51,31-60,False
PF00041804,L0005027,2025-11-01,3.59,0.58,4.59,88,61-90,False
PF00041805,L0005027,2025-12-01,3.59,0.57,4.02,66,90+,False
PF00041806,L0005028,2025-05-01,20.21,19.69,141.96,0,Current,False
PF00041807,L0005028,2025-06-01,20.21,19.45,122.51,0,Current,False
PF00041808,L0005028,2025-07-01,20.21,20.05,102.46,0,Current,False
PF00041809,L0005028,2025-08-01,20.21,19.67,82.79,0,Current,False
PF00041810,L0005028,2025-09-01,20.21,19.68,63.11,0,Current,False
PF00041811,L0005028,2025-10-01,20.21,7.98,55.13,22,1-30,False
PF00041812,L0005028,2025-11-01,20.21,1.03,54.1,38,31-60,False
PF00041813,L0005028,2025-12-01,20.21,0.5,53.6,57,31-60,False
PF00041814,L0005029,2025-07-01,3.38,3.36,23.66,0,Current,False
PF00041815,L0005029,2025-08-01,3.38,2.85,20.81,24,1-30,False
PF00041816,L0005029,2025-09-01,3.38,3.23,17.58,0,Current,False
PF00041817,L0005029,2025-10-01,3.38,3.25,14.33,0,Current,False
PF00041818,L0005029,2025-11-01,3.38,3.26,11.07,0,Current,False
PF00041819,L0005029,2025-12-01,3.38,3.33,7.74,0,Current,False
PF00041820,L0005030,2025-09-01,34.75,33.08,244.95,0,Current,False
PF00041821,L0005030,2025-10-01,34.75,34.07,210.88,0,Current,False
PF00041822,L0005030,2025-11-01,34.75,34.69,176.19,0,Current,False
PF00041823,L0005030,2025-12-01,34.75,34.7,141.49,0,Current,False
PF00041824,L0005031,2025-07-01,78.1,76.82,548.01,0,Current,False
PF00041825,L0005031,2025-08-01,78.1,76.46,471.55,0,Current,False
PF00041826,L0005031,2025-09-01,78.1,77.28,394.27,0,Current,False
PF00041827,L0005031,2025-10-01,78.1,77.57,316.7,0,Current,False
PF00041828,L0005031,2025-11-01,78.1,77.74,238.96,0,Current,False
PF00041829,L0005031,2025-12-01,78.1,75.4,163.56,0,Current,False
PF00041830,L0005032,2025-05-01,8.6,8.35,60.45,0,Current,False
PF00041831,L0005032,2025-06-01,8.6,8.49,51.96,0,Current,False
PF00041832,L0005032,2025-07-01,8.6,8.49,43.47,0,Current,False
PF00041833,L0005032,2025-08-01,8.6,8.34,35.13,0,Current,False
PF00041834,L0005032,2025-09-01,8.6,8.21,26.92,0,Current,False
PF00041835,L0005032,2025-10-01,8.6,8.31,18.61,0,Current,False
PF00041836,L0005032,2025-11-01,8.6,8.35,10.26,0,Current,False
PF00041837,L0005032,2025-12-01,8.6,8.58,1.68,0,Current,False
PF00041838,L0005033,2025-04-01,0.7,0.67,4.93,0,Current,False
PF00041839,L0005033,2025-05-01,0.7,0.69,4.24,0,Current,False
PF00041840,L0005033,2025-06-01,0.7,0.68,3.56,0,Current,False
PF00041841,L0005033,2025-07-01,0.7,0.26,3.3,23,1-30,False
PF00041842,L0005033,2025-08-01,0.7,0.67,2.63,0,Current,False
PF00041843,L0005033,2025-09-01,0.7,0.67,1.96,0,Current,False
PF00041844,L0005033,2025-10-01,0.7,0.68,1.28,0,Current,False
PF00041845,L0005033,2025-11-01,0.7,0.35,0.93,11,1-30,False
PF00041846,L0005033,2025-12-01,0.7,0.68,0.25,0,Current,False
PF00041847,L0005034,2025-02-01,1.68,1.68,11.78,0,Current,False
PF00041848,L0005034,2025-03-01,1.68,1.62,10.16,0,Current,False
PF00041849,L0005034,2025-04-01,1.68,1.62,8.54,0,Current,False
PF00041850,L0005034,2025-05-01,1.68,1.63,6.91,0,Current,False
PF00041851,L0005034,2025-06-01,1.68,1.2,5.71,11,1-30,False
PF00041852,L0005034,2025-07-01,1.68,0.52,5.19,49,31-60,False
PF00041853,L0005034,2025-08-01,1.68,0.49,4.7,62,61-90,False
PF00041854,L0005034,2025-09-01,1.68,0.48,4.22,89,61-90,False
PF00041855,L0005034,2025-10-01,1.68,0.04,4.18,88,61-90,False
PF00041856,L0005034,2025-11-01,1.68,0.42,3.76,86,61-90,False
PF00041857,L0005034,2025-12-01,1.68,0.39,3.37,76,90+,False
PF00041858,L0005034,2025-12-01,1.68,0.0,3.37,110,90+,True
PF00041859,L0005035,2025-02-01,3.46,3.29,24.39,0,Current,False
PF00041860,L0005035,2025-03-01,3.46,3.11,21.28,20,1-30,False
PF00041861,L0005035,2025-04-01,3.46,0.85,20.43,57,31-60,False
PF00041862,L0005035,2025-05-01,3.46,1.46,18.97,6,1-30,False
PF00041863,L0005035,2025-06-01,3.46,2.56,16.41,8,1-30,False
PF00041864,L0005035,2025-07-01,3.46,1.93,14.48,4,1-30,False
PF00041865,L0005035,2025-08-01,3.46,3.37,11.11,0,Current,False
PF00041866,L0005035,2025-09-01,3.46,3.33,7.78,0,Current,False
PF00041867,L0005035,2025-10-01,3.46,3.31,4.47,0,Current,False
PF00041868,L0005035,2025-11-01,3.46,3.41,1.06,0,Current,False
PF00041869,L0005035,2025-12-01,3.46,3.41,0.0,0,Current,False
PF00041870,L0005036,2025-05-01,2.22,2.13,15.62,0,Current,False
PF00041871,L0005036,2025-06-01,2.22,2.12,13.5,0,Current,False
PF00041872,L0005036,2025-07-01,2.22,2.12,11.38,0,Current,False
PF00041873,L0005036,2025-08-01,2.22,2.16,9.22,0,Current,False
PF00041874,L0005036,2025-09-01,2.22,2.21,7.01,0,Current,False
PF00041875,L0005036,2025-10-01,2.22,2.22,4.79,0,Current,False
PF00041876,L0005036,2025-11-01,2.22,1.59,3.2,17,1-30,False
PF00041877,L0005036,2025-12-01,2.22,1.49,1.71,18,1-30,False
PF00041878,L0005037,2025-01-01,42.79,40.7,301.6,0,Current,False
PF00041879,L0005037,2025-02-01,42.79,41.94,259.66,0,Current,False
PF00041880,L0005037,2025-03-01,42.79,40.65,219.01,0,Current,False
PF00041881,L0005037,2025-04-01,42.79,41.73,177.28,0,Current,False
PF00041882,L0005037,2025-05-01,42.79,41.4,135.88,0,Current,False
PF00041883,L0005037,2025-06-01,42.79,40.8,95.08,0,Current,False
PF00041884,L0005037,2025-07-01,42.79,16.01,79.07,27,1-30,False
PF00041885,L0005037,2025-08-01,42.79,23.66,55.41,24,1-30,False
PF00041886,L0005037,2025-09-01,42.79,42.56,12.85,0,Current,False
PF00041887,L0005037,2025-10-01,42.79,41.85,0.0,0,Current,False
PF00041888,L0005037,2025-11-01,42.79,40.74,0.0,0,Current,False
PF00041889,L0005037,2025-12-01,42.79,41.39,0.0,0,Current,False
PF00041890,L0005038,2025-05-01,0.89,0.88,6.25,0,Current,False
PF00041891,L0005038,2025-06-01,0.89,0.34,5.91,22,1-30,False
PF00041892,L0005038,2025-07-01,0.89,0.87,5.04,0,Current,False
PF00041893,L0005038,2025-08-01,0.89,0.85,4.19,0,Current,False
PF00041894,L0005038,2025-09-01,0.89,0.88,3.31,0,Current,False
PF00041895,L0005038,2025-10-01,0.89,0.85,2.46,0,Current,False
PF00041896,L0005038,2025-11-01,0.89,0.89,1.57,0,Current,False
PF00041897,L0005038,2025-12-01,0.89,0.88,0.69,0,Current,False
PF00041898,L0005039,2025-04-01,63.83,61.7,448.96,0,Current,False
PF00041899,L0005039,2025-05-01,63.83,63.27,385.69,0,Current,False
PF00041900,L0005039,2025-06-01,63.83,63.08,322.61,0,Current,False
PF00041901,L0005039,2025-07-01,63.83,63.4,259.21,0,Current,False
PF00041902,L0005039,2025-08-01,63.83,60.78,198.43,0,Current,False
PF00041903,L0005039,2025-09-01,63.83,61.18,137.25,0,Current,False
PF00041904,L0005039,2025-10-01,63.83,61.37,75.88,0,Current,False
PF00041905,L0005039,2025-11-01,63.83,61.31,14.57,0,Current,False
PF00041906,L0005039,2025-12-01,63.83,63.71,0.0,0,Current,False
PF00041907,L0005040,2025-03-01,123.48,121.74,866.1,0,Current,False
PF00041908,L0005040,2025-04-01,123.48,88.46,777.64,13,1-30,False
PF00041909,L0005040,2025-05-01,123.48,118.14,659.5,0,Current,False
PF00041910,L0005040,2025-06-01,123.48,122.66,536.84,0,Current,False
PF00041911,L0005040,2025-07-01,123.48,119.63,417.21,0,Current,False
PF00041912,L0005040,2025-08-01,123.48,117.62,299.59,0,Current,False
PF00041913,L0005040,2025-09-01,123.48,120.32,179.27,0,Current,False
PF00041914,L0005040,2025-10-01,123.48,119.85,59.42,0,Current,False
PF00041915,L0005040,2025-11-01,123.48,120.81,0.0,0,Current,False
PF00041916,L0005040,2025-12-01,123.48,109.24,0.0,12,1-30,False
PF00041917,L0005041,2025-03-01,2.9,2.79,20.37,0,Current,False
PF00041918,L0005041,2025-04-01,2.9,2.89,17.48,0,Current,False
PF00041919,L0005041,2025-05-01,2.9,2.77,14.71,0,Current,False
PF00041920,L0005041,2025-06-01,2.9,2.85,11.86,0,Current,False
PF00041921,L0005041,2025-07-01,2.9,2.82,9.04,0,Current,False
PF00041922,L0005041,2025-08-01,2.9,2.78,6.26,0,Current,False
PF00041923,L0005041,2025-09-01,2.9,2.77,3.49,0,Current,False
PF00041924,L0005041,2025-10-01,2.9,2.83,0.66,0,Current,False
PF00041925,L0005041,2025-11-01,2.9,2.89,0.0,0,Current,False
PF00041926,L0005041,2025-12-01,2.9,2.85,0.0,0,Current,False
PF00041927,L0005042,2025-04-01,5.34,5.2,37.51,0,Current,False
PF00041928,L0005042,2025-05-01,5.34,5.25,32.26,0,Current,False
PF00041929,L0005042,2025-06-01,5.34,5.19,27.07,0,Current,False
PF00041930,L0005042,2025-07-01,5.34,5.34,21.73,0,Current,False
PF00041931,L0005042,2025-08-01,5.34,5.33,16.4,0,Current,False
PF00041932,L0005042,2025-09-01,5.34,5.34,11.06,0,Current,False
PF00041933,L0005042,2025-10-01,5.34,3.79,7.27,11,1-30,False
PF00041934,L0005042,2025-11-01,5.34,4.63,2.64,27,1-30,False
PF00041935,L0005042,2025-12-01,5.34,0.13,2.51,59,31-60,False
PF00041936,L0005043,2025-02-01,66.02,50.97,477.15,27,1-30,False
PF00041937,L0005043,2025-03-01,66.02,24.81,452.34,52,31-60,False
PF00041938,L0005043,2025-04-01,66.02,27.81,424.53,35,31-60,False
PF00041939,L0005043,2025-05-01,66.02,11.93,412.6,68,61-90,False
PF00041940,L0005043,2025-06-01,66.02,8.39,404.21,62,90+,False
PF00041941,L0005043,2025-07-01,66.02,0.0,404.21,121,90+,True
PF00041942,L0005044,2025-02-01,1.17,0.8,8.53,25,1-30,False
PF00041943,L0005044,2025-03-01,1.17,0.55,7.98,19,1-30,False
PF00041944,L0005044,2025-04-01,1.17,0.17,7.81,55,31-60,False
PF00041945,L0005044,2025-05-01,1.17,0.17,7.64,65,61-90,False
PF00041946,L0005044,2025-06-01,1.17,0.2,7.44,74,90+,False
PF00041947,L0005044,2025-07-01,1.17,0.0,7.44,110,90+,True
PF00041948,L0005045,2025-02-01,8.24,8.08,57.85,0,Current,False
PF00041949,L0005045,2025-03-01,8.24,7.9,49.95,0,Current,False
PF00041950,L0005045,2025-04-01,8.24,8.0,41.95,0,Current,False
PF00041951,L0005045,2025-05-01,8.24,8.1,33.85,0,Current,False
PF00041952,L0005045,2025-06-01,8.24,8.01,25.84,0,Current,False
PF00041953,L0005045,2025-07-01,8.24,4.09,21.75,11,1-30,False
PF00041954,L0005045,2025-08-01,8.24,0.05,21.7,39,31-60,False
PF00041955,L0005045,2025-09-01,8.24,0.25,21.45,77,61-90,False
PF00041956,L0005045,2025-10-01,8.24,0.61,20.84,72,61-90,False
PF00041957,L0005045,2025-11-01,8.24,1.08,19.76,81,90+,False
PF00041958,L0005045,2025-12-01,8.24,0.0,19.76,124,90+,True
PF00041959,L0005046,2025-03-01,34.01,33.78,238.3,0,Current,False
PF00041960,L0005046,2025-04-01,34.01,19.08,219.22,25,1-30,False
PF00041961,L0005046,2025-05-01,34.01,32.59,186.63,0,Current,False
PF00041962,L0005046,2025-06-01,34.01,33.8,152.83,0,Current,False
PF00041963,L0005046,2025-07-01,34.01,33.99,118.84,0,Current,False
PF00041964,L0005046,2025-08-01,34.01,33.5,85.34,0,Current,False
PF00041965,L0005046,2025-09-01,34.01,33.41,51.93,0,Current,False
PF00041966,L0005046,2025-10-01,34.01,33.61,18.32,0,Current,False
PF00041967,L0005046,2025-11-01,34.01,33.06,0.0,0,Current,False
PF00041968,L0005046,2025-12-01,34.01,33.65,0.0,0,Current,False
PF00041969,L0005047,2025-02-01,20.73,18.47,147.38,13,1-30,False
PF00041970,L0005047,2025-03-01,20.73,19.87,127.51,0,Current,False
PF00041971,L0005047,2025-04-01,20.73,19.9,107.61,0,Current,False
PF00041972,L0005047,2025-05-01,20.73,20.0,87.61,0,Current,False
PF00041973,L0005047,2025-06-01,20.73,20.6,67.01,0,Current,False
PF00041974,L0005047,2025-07-01,20.73,20.03,46.98,0,Current,False
PF00041975,L0005047,2025-08-01,20.73,19.77,27.21,0,Current,False
PF00041976,L0005047,2025-09-01,20.73,20.26,6.95,0,Current,False
PF00041977,L0005047,2025-10-01,20.73,20.27,0.0,0,Current,False
PF00041978,L0005047,2025-11-01,20.73,20.33,0.0,0,Current,False
PF00041979,L0005047,2025-12-01,20.73,19.77,0.0,0,Current,False
PF00041980,L0005048,2025-02-01,17.33,16.77,121.9,0,Current,False
PF00041981,L0005048,2025-03-01,17.33,16.55,105.35,0,Current,False
PF00041982,L0005048,2025-04-01,17.33,17.13,88.22,0,Current,False
PF00041983,L0005048,2025-05-01,17.33,16.65,71.57,0,Current,False
PF00041984,L0005048,2025-06-01,17.33,16.99,54.58,0,Current,False
PF00041985,L0005048,2025-07-01,17.33,16.66,37.92,0,Current,False
PF00041986,L0005048,2025-08-01,17.33,16.53,21.39,0,Current,False
PF00041987,L0005048,2025-09-01,17.33,16.7,4.69,0,Current,False
PF00041988,L0005048,2025-10-01,17.33,16.47,0.0,0,Current,False
PF00041989,L0005048,2025-11-01,17.33,16.96,0.0,0,Current,False
PF00041990,L0005048,2025-12-01,17.33,17.29,0.0,0,Current,False
PF00041991,L0005049,2025-04-01,2.25,2.2,15.83,0,Current,False
PF00041992,L0005049,2025-05-01,2.25,2.15,13.68,-1,Current,False
PF00041993,L0005049,2025-06-01,2.25,2.18,11.5,0,Current,False
PF00041994,L0005049,2025-07-01,2.25,2.19,9.31,0,Current,False
PF00041995,L0005049,2025-08-01,2.25,2.22,7.09,0,Current,False
PF00041996,L0005049,2025-09-01,2.25,2.22,4.87,0,Current,False
PF00041997,L0005049,2025-10-01,2.25,2.17,2.7,0,Current,False
PF00041998,L0005049,2025-11-01,2.25,2.14,0.56,0,Current,False
PF00041999,L0005049,2025-12-01,2.25,2.0,0.0,12,1-30,False
PF00042000,L0005050,2025-02-01,55.55,55.4,388.99,0,Current,False
PF00042001,L0005050,2025-03-01,55.55,54.53,334.46,0,Current,False
PF00042002,L0005050,2025-04-01,55.55,55.4,279.06,0,Current,False
PF00042003,L0005050,2025-05-01,55.55,40.58,238.48,7,1-30,False
PF00042004,L0005050,2025-06-01,55.55,54.68,183.8,0,Current,False
PF00042005,L0005050,2025-07-01,55.55,54.1,129.7,0,Current,False
PF00042006,L0005050,2025-08-01,55.55,53.9,75.8,0,Current,False
PF00042007,L0005050,2025-09-01,55.55,53.11,22.69,0,Current,False
PF00042008,L0005050,2025-10-01,55.55,53.17,0.0,0,Current,False
PF00042009,L0005050,2025-11-01,55.55,55.44,0.0,0,Current,False
PF00042010,L0005050,2025-12-01,55.55,53.57,0.0,0,Current,False
PF00042011,L0005051,2025-05-01,12.4,12.15,87.02,0,Current,False
PF00042012,L0005051,2025-06-01,12.4,11.91,75.11,0,Current,False
PF00042013,L0005051,2025-07-01,12.4,12.16,62.95,0,Current,False
PF00042014,L0005051,2025-08-01,12.4,6.91,56.04,13,1-30,False
PF00042015,L0005051,2025-09-01,12.4,1.02,55.02,34,31-60,False
PF00042016,L0005051,2025-10-01,12.4,4.82,50.2,49,31-60,False
PF00042017,L0005051,2025-11-01,12.4,1.59,48.61,-75,61-90,False
PF00042018,L0005051,2025-12-01,12.4,0.59,48.02,81,90+,False
PF00042019,L0005052,2025-08-01,20.0,19.77,140.22,0,Current,False
PF00042020,L0005052,2025-08-01,20.0,19.96,120.26,0,Current,False
PF00042021,L0005052,2025-09-01,20.0,9.96,110.3,28,1-30,False
PF00042022,L0005052,2025-10-01,20.0,10.95,99.35,14,1-30,False
PF00042023,L0005052,2025-11-01,20.0,7.55,91.8,57,31-60,False
PF00042024,L0005052,2025-12-01,20.0,2.25,89.55,69,61-90,False
PF00042025,L0005053,2025-03-01,2.68,2.55,18.91,0,Current,False
PF00042026,L0005053,2025-04-01,2.68,2.59,16.32,0,Current,False
PF00042027,L0005053,2025-05-01,2.68,2.55,13.77,0,Current,False
PF00042028,L0005053,2025-06-01,2.68,1.4,12.37,28,1-30,False
PF00042029,L0005053,2025-07-01,2.68,2.28,10.09,17,1-30,False
PF00042030,L0005053,2025-08-01,2.68,1.83,8.26,11,1-30,False
PF00042031,L0005053,2025-09-01,2.68,0.96,7.3,46,31-60,False
PF00042032,L0005053,2025-10-01,2.68,0.14,7.16,90,61-90,False
PF00042033,L0005053,2025-11-01,2.68,0.77,6.39,63,61-90,False
PF00042034,L0005053,2025-12-01,2.68,0.38,6.01,87,61-90,False
PF00042035,L0005054,2025-06-01,0.77,0.77,5.42,0,Current,False
PF00042036,L0005054,2025-07-01,0.77,0.76,4.66,0,Current,False
PF00042037,L0005054,2025-08-01,0.77,0.74,3.92,0,Current,False
PF00042038,L0005054,2025-09-01,0.77,0.76,3.16,0,Current,False
PF00042039,L0005054,2025-10-01,0.77,0.75,2.41,0,Current,False
PF00042040,L0005054,2025-11-01,0.77,0.74,1.67,0,Current,False
PF00042041,L0005054,2025-12-01,0.77,0.74,0.93,0,Current,False
PF00042042,L0005054,2025-12-01,0.77,0.75,0.18,0,Current,False
PF00042043,L0005055,2025-02-01,3.22,3.21,22.51,0,Current,False
PF00042044,L0005055,2025-03-01,3.22,3.17,19.34,0,Current,False
PF00042045,L0005055,2025-04-01,3.22,3.07,16.27,0,Current,False
PF00042046,L0005055,2025-05-01,3.22,3.13,13.14,0,Current,False
PF00042047,L0005055,2025-06-01,3.22,3.06,10.08,0,Current,False
PF00042048,L0005055,2025-07-01,3.22,3.1,6.98,0,Current,False
PF00042049,L0005055,2025-08-01,3.22,3.15,3.83,0,Current,False
PF00042050,L0005055,2025-09-01,3.22,3.22,0.61,0,Current,False
PF00042051,L0005055,2025-10-01,3.22,1.9,0.0,27,1-30,False
PF00042052,L0005055,2025-11-01,3.22,2.74,0.0,24,1-30,False
PF00042053,L0005055,2025-12-01,3.22,1.16,0.0,35,31-60,False
PF00042054,L0005056,2025-07-01,31.15,29.79,219.38,0,Current,False
PF00042055,L0005056,2025-08-01,31.15,30.23,189.15,0,Current,False
