CustomerID,Country,MNOPartner,CustomerTenureMonths,AverageMonthlyTopUp,TopUpFrequency,BehavioralScore,RegistrationDate
C004367,Kenya,Safaricom,37,18.01,15,725,06/12/2021
C004368,Ghana,Telecel Ghana,36,17.27,26,789,11/01/2022
C004369,Nigeria,Airtel Nigeria,54,23.78,26,788,22/07/2020
C004370,Kenya,Airtel Kenya,29,13.5,29,,21/07/2022
C004371,Nigeria,Glo Nigeria,59,17.93,24,641,25/02/2020
C004372,Nigeria,MTN Nigeria,46,17.89,20,693,19/03/2021
C004373,Kenya,Safaricom,40,17.61,27,776,26/08/2021
C004374,Nigeria,Glo Nigeria,14,15.8,13,519,16/10/2023
C004375,Ghana,MTN Ghana,18,10.72,9,494,05/07/2023
C004376,Nigeria,MTN Nigeria,14,14.97,15,623,15/10/2023
C004377,Uganda,Airtel Uganda,35,9.08,13,490,26/01/2022
C004378,Nigeria,MTN Nigeria,31,16.17,36,692,07/06/2022
C004379,Pakistan,Jazz,55,10.05,27,764,24/06/2020
C004380,Nigeria,MTN Nigeria,49,20.96,19,667,30/11/2020
C004381,Kenya,Safaricom,47,12.2,16,557,01/02/2021
C004382,Kenya,Safaricom,46,14.64,21,678,10/03/2021
C004383,Nigeria,MTN Nigeria,64,18.18,21,742,22/09/2019
C004384,Kenya,Airtel Kenya,51,9.25,15,524,14/10/2020
C004385,Uganda,MTN Uganda,16,4.37,3,306,01/09/2023
C004386,Pakistan,Telenor Pakistan,47,12.5,15,684,26/01/2021
C004387,Kenya,Airtel Kenya,32,12.3,19,649,11/05/2022
C004388,Nigeria,Airtel Nigeria,23,20.97,19,619,29/01/2023
C004389,Uganda,MTN Uganda,55,9.96,15,596,07/06/2020
C004390,Ghana,MTN Ghana,25,8.21,6,347,12/12/2022
C004391,Nigeria,Airtel Nigeria,46,19.37,19,596,08/03/2021
C004392,Uganda,Airtel Uganda,25,9.34,14,571,24/11/2022
C004393,Kenya,Safaricom,62,13.39,15,620,14/11/2019
C004394,Ghana,MTN Ghana,44,15.97,19,746,03/05/2021
C004395,Kenya,Safaricom,35,15.36,20,742,02/02/2022
C004396,Kenya,Safaricom,21,9.48,18,521,24/03/2023
C004397,Nigeria,Airtel Nigeria,61,17.64,15,614,30/11/2019
C004398,Uganda,Airtel Uganda,8,5.73,11,460,26/04/2024
C004399,Nigeria,Airtel Nigeria,20,16.11,11,535,02/05/2023
C004400,Uganda,Airtel Uganda,91,13.14,20,743,22/06/2017
C004401,Uganda,Airtel Uganda,43,8.41,8,516,19/06/2021
C004402,Uganda,Airtel Uganda,20,6.99,14,543,04/05/2023
C004403,Nigeria,MTN Nigeria,34,17.15,21,777,14/03/2022
C004404,Nigeria,MTN Nigeria,23,18.8,27,754,29/01/2023
C004405,Kenya,Safaricom,50,13.43,22,755,20/11/2020
C004406,Ghana,Telecel Ghana,62,14.4,23,785,23/11/2019
C004407,Pakistan,Telenor Pakistan,65,12.45,18,674,19/08/2019
C004408,Kenya,Safaricom,6,13.78,16,578,17/06/2024
C004409,Pakistan,Telenor Pakistan,20,11.13,23,644,30/04/2023
C004410,Nigeria,Airtel Nigeria,41,17.86,15,680,27/07/2021
C004411,Kenya,Safaricom,83,12.3,20,671,14/02/2018
C004412,Nigeria,MTN Nigeria,27,10.55,1,319,12/10/2022
C004413,Uganda,MTN Uganda,23,5.63,11,365,22/01/2023
C004414,Nigeria,Glo Nigeria,30,18.26,21,752,16/07/2022
C004415,Nigeria,Glo Nigeria,1,,1,339,27/11/2024
C004416,Uganda,Airtel Uganda,41,8.93,13,652,29/07/2021
C004417,Kenya,Safaricom,46,13.5,25,748,06/03/2021
C004418,Nigeria,Airtel Nigeria,42,19.45,14,730,12/07/2021
C004419,Nigeria,MTN Nigeria,30,14.9,17,601,12/07/2022
C004420,Kenya,Airtel Kenya,20,13.36,11,536,03/05/2023
C004421,Kenya,Safaricom,36,13.15,23,787,25/12/2021
C004422,Nigeria,MTN Nigeria,63,21.3,16,672,14/10/2019
C004423,Ghana,MTN Ghana,30,12.17,15,687,13/07/2022
C004424,Nigeria,MTN Nigeria,47,16.27,22,795,07/02/2021
C004425,Ghana,Telecel Ghana,27,7.8,14,500,08/10/2022
C004426,Kenya,Airtel Kenya,44,15.23,13,565,19/05/2021
C004427,Nigeria,MTN Nigeria,18,15.15,14,530,09/07/2023
C004428,Nigeria,MTN Nigeria,44,16.36,11,514,30/04/2021
C004429,Nigeria,Airtel Nigeria,28,19.78,18,608,10/09/2022
C004430,Nigeria,Airtel Nigeria,41,17.2,21,696,15/08/2021
C004431,Kenya,Safaricom,61,13.54,13,601,04/12/2019
C004432,Pakistan,Jazz,28,11.94,15,686,21/08/2022
C004433,Uganda,Airtel Uganda,60,12.6,26,760,13/01/2020
C004434,Kenya,Safaricom,59,14.64,17,705,05/02/2020
C004435,Ghana,Telecel Ghana,27,10.12,10,429,14/10/2022
C004436,Ghana,MTN Ghana,48,14.5,23,776,17/01/2021
C004437,Uganda,MTN Uganda,61,9.13,10,515,19/12/2019
C004438,Nigeria,Airtel Nigeria,39,14.07,19,643,27/09/2021
C004439,Nigeria,MTN Nigeria,38,15.88,20,584,16/11/2021
C004440,Kenya,Safaricom,41,13.16,23,722,01/08/2021
C004441,Nigeria,Airtel Nigeria,27,15.66,10,454,12/10/2022
C004442,Kenya,Airtel Kenya,48,11.13,21,574,24/12/2020
C004443,Pakistan,Telenor Pakistan,23,9.12,4,484,05/02/2023
C004444,Pakistan,Jazz,1,6.79,7,505,11/11/2024
C004445,Nigeria,Airtel Nigeria,41,13.57,12,570,02/08/2021
C004446,Kenya,Safaricom,23,12.68,23,634,31/01/2023
C004447,Kenya,Safaricom,57,17.73,25,727,05/04/2020
C004448,Kenya,Safaricom,35,11.48,8,589,29/01/2022
C004449,Ghana,MTN Ghana,58,14.36,18,692,15/03/2020
C004450,Nigeria,MTN Nigeria,38,24.16,18,799,30/10/2021
C004451,Uganda,Airtel Uganda,42,13.7,23,781,13/07/2021
C004452,Pakistan,Jazz,39,12.39,24,706,27/09/2021
C004453,Ghana,Telecel Ghana,1,8.54,11,409,11/11/2024
C004454,Ghana,Telecel Ghana,51,11.19,16,578,10/10/2020
C004455,Kenya,Safaricom,24,13.19,20,757,24/12/2022
C004456,Kenya,Safaricom,48,12.15,13,539,29/12/2020
C004457,Nigeria,MTN Nigeria,33,16.24,14,,29/03/2022
C004458,Ghana,MTN Ghana,28,7.82,23,543,06/09/2022
C004459,Nigeria,Airtel Nigeria,46,14.7,13,657,15/03/2021
C004460,Uganda,Airtel Uganda,40,9.19,22,596,22/08/2021
C004461,Kenya,Airtel Kenya,27,14.65,15,565,20/09/2022
C004462,Kenya,Safaricom,46,13.25,22,672,14/03/2021
C004463,Kenya,Safaricom,48,15.99,17,619,01/01/2021
C004464,Pakistan,Jazz,10,7.3,15,458,06/03/2024
C004465,Nigeria,Glo Nigeria,50,18.84,21,711,03/11/2020
C004466,Nigeria,MTN Nigeria,4,22.83,17,695,28/08/2024
C004467,Nigeria,MTN Nigeria,1,13.05,12,475,23/11/2024
C004468,Ghana,Telecel Ghana,40,10.67,18,547,23/08/2021
C004469,Pakistan,Telenor Pakistan,34,12.87,18,652,14/03/2022
C004470,Nigeria,MTN Nigeria,34,17.43,13,731,23/02/2022
C004471,Pakistan,Telenor Pakistan,36,8.09,15,608,05/01/2022
C004472,Nigeria,MTN Nigeria,15,14.88,8,417,26/09/2023
C004473,Ghana,MTN Ghana,13,9.62,11,494,25/11/2023
C004474,Nigeria,MTN Nigeria,1,11.86,1,311,05/11/2024
C004475,Kenya,Safaricom,5,15.21,20,585,20/07/2024
C004476,Ghana,Telecel Ghana,62,14.58,14,786,22/11/2019
C004477,Kenya,Safaricom,34,14.07,18,655,18/03/2022
C004478,Nigeria,Airtel Nigeria,63,19.92,22,751,23/10/2019
C004479,Uganda,MTN Uganda,8,4.63,13,337,02/05/2024
C004480,Pakistan,Telenor Pakistan,43,10.01,16,622,18/06/2021
C004481,Kenya,Airtel Kenya,48,19.16,25,779,24/12/2020
C004482,Ghana,MTN Ghana,34,12.87,14,563,05/03/2022
C004483,Uganda,Airtel Uganda,53,13.81,24,799,27/07/2020
C004484,Nigeria,Airtel Nigeria,24,18.33,20,536,28/12/2022
C004485,Pakistan,Telenor Pakistan,17,7.63,11,598,04/08/2023
C004486,Nigeria,MTN Nigeria,54,18.59,16,681,22/07/2020
C004487,Uganda,Airtel Uganda,53,6.67,15,518,03/08/2020
C004488,Nigeria,MTN Nigeria,74,21.61,23,767,01/12/2018
C004489,Nigeria,Glo Nigeria,25,19.25,13,572,12/12/2022
C004490,Kenya,Airtel Kenya,12,11.95,8,436,27/12/2023
C004491,Kenya,Safaricom,39,18.78,25,746,10/10/2021
C004492,Pakistan,Zong,48,11.69,25,781,16/01/2021
C004493,Pakistan,Zong,46,11.79,18,731,08/03/2021
C004494,Nigeria,Airtel Nigeria,32,17.59,22,731,30/04/2022
C004495,Nigeria,MTN Nigeria,10,15.68,13,547,23/02/2024
C004496,Kenya,Safaricom,39,12.42,18,625,04/10/2021
C004497,Kenya,Safaricom,1,19.66,23,807,12/11/2024
C004498,Kenya,Safaricom,29,11.78,8,534,11/08/2022
C004499,Pakistan,Zong,21,10.64,18,585,01/04/2023
C004500,Uganda,MTN Uganda,63,13.17,26,788,30/10/2019
C004501,Nigeria,Airtel Nigeria,47,13.72,19,542,23/01/2021
C004502,Kenya,Safaricom,61,16.16,15,708,10/12/2019
C004503,Ghana,Telecel Ghana,34,13.54,17,638,22/02/2022
C004504,Kenya,Safaricom,35,20.62,23,798,24/01/2022
C004505,Nigeria,Airtel Nigeria,31,15.67,18,690,16/06/2022
C004506,Kenya,Safaricom,43,14.97,11,629,07/06/2021
C004507,Kenya,Safaricom,25,15.9,18,768,17/11/2022
C004508,Nigeria,MTN Nigeria,40,10.42,8,391,02/09/2021
C004509,Uganda,Airtel Uganda,30,7.18,13,581,29/06/2022
C004510,Kenya,Safaricom,57,17.03,19,766,30/03/2020
C004511,Ghana,MTN Ghana,28,13.55,31,834,23/08/2022
C004512,Kenya,Safaricom,41,19.06,35,834,28/07/2021
C004513,Pakistan,Jazz,9,9.07,16,614,14/03/2024
C004514,Nigeria,Airtel Nigeria,58,14.01,13,678,18/03/2020
C004515,Nigeria,MTN Nigeria,33,18.3,17,587,19/03/2022
C004516,Kenya,Airtel Kenya,44,10.91,7,588,27/04/2021
C004517,Kenya,Airtel Kenya,33,10.87,8,552,17/04/2022
C004518,Nigeria,MTN Nigeria,21,8.73,6,323,27/03/2023
C004519,Uganda,MTN Uganda,19,6.37,4,447,04/06/2023
C004520,Nigeria,MTN Nigeria,34,16.8,15,616,03/03/2022
C004521,Nigeria,Glo Nigeria,33,18.46,9,580,24/03/2022
C004522,Kenya,Safaricom,50,16.1,20,695,03/11/2020
C004523,Uganda,MTN Uganda,31,5.8,14,454,24/05/2022
C004524,Pakistan,Telenor Pakistan,90,10.22,19,749,30/07/2017
C004525,Uganda,MTN Uganda,84,14.4,27,881,05/02/2018
C004526,Ghana,MTN Ghana,15,10.63,15,666,13/09/2023
C004527,Uganda,MTN Uganda,43,8.95,18,720,19/06/2021
C004528,Ghana,MTN Ghana,44,10.48,19,771,17/05/2021
C004529,Nigeria,Airtel Nigeria,48,16.37,15,513,01/01/2021
C004530,Ghana,MTN Ghana,25,10.84,6,518,01/12/2022
C004531,Uganda,MTN Uganda,33,6.74,9,477,03/04/2022
C004532,Kenya,Safaricom,1,7.55,10,422,01/12/2024
C004533,Ghana,Telecel Ghana,16,13.13,21,634,04/09/2023
C004534,Kenya,Safaricom,61,9.53,14,523,08/12/2019
C004535,Kenya,Airtel Kenya,52,16.58,23,794,08/09/2020
C004536,Nigeria,MTN Nigeria,27,21.36,16,678,06/10/2022
C004537,Ghana,Telecel Ghana,45,10.62,22,668,10/04/2021
C004538,Pakistan,Jazz,39,12.43,22,830,07/10/2021
C004539,Nigeria,Airtel Nigeria,48,23.04,21,806,26/12/2020
C004540,Kenya,Safaricom,27,17.55,27,758,18/09/2022
C004541,Nigeria,Glo Nigeria,32,18.66,21,704,03/05/2022
C004542,Nigeria,Glo Nigeria,52,22.24,28,872,19/09/2020
C004543,Pakistan,Jazz,58,10.37,20,661,11/03/2020
C004544,Kenya,Safaricom,56,16.09,22,757,27/05/2020
C004545,Kenya,Safaricom,24,7.45,1,325,24/12/2022
C004546,Nigeria,MTN Nigeria,42,16.31,20,681,04/07/2021
C004547,Pakistan,Telenor Pakistan,52,9.57,17,640,29/08/2020
C004548,Nigeria,Airtel Nigeria,5,11.15,3,377,22/07/2024
C004549,Uganda,MTN Uganda,8,5.77,2,385,20/04/2024
C004550,Nigeria,MTN Nigeria,19,10.13,3,312,10/06/2023
C004551,Nigeria,Glo Nigeria,26,15.66,7,524,20/10/2022
C004552,Ghana,MTN Ghana,13,7.96,3,309,30/11/2023
C004553,Nigeria,Airtel Nigeria,36,18.37,16,637,26/12/2021
C004554,Ghana,MTN Ghana,64,14.32,20,718,23/09/2019
C004555,Nigeria,MTN Nigeria,54,13.03,16,582,16/07/2020
C004556,Uganda,MTN Uganda,25,9.72,17,586,06/12/2022
C004557,Uganda,MTN Uganda,1,5.09,1,302,06/11/2024
C004558,Uganda,Airtel Uganda,40,13.16,27,789,27/08/2021
C004559,Nigeria,MTN Nigeria,17,18.25,12,531,20/07/2023
C004560,Uganda,Airtel Uganda,45,7.2,21,556,13/04/2021
C004561,Pakistan,Telenor Pakistan,47,11.25,11,559,30/01/2021
C004562,Nigeria,MTN Nigeria,35,22.46,17,779,02/02/2022
C004563,Nigeria,MTN Nigeria,41,23.74,27,802,30/07/2021
C004564,Uganda,Airtel Uganda,26,10.53,23,747,06/11/2022
C004565,Nigeria,Airtel Nigeria,47,17.86,25,712,05/02/2021
C004566,Ghana,MTN Ghana,38,13.3,18,639,21/10/2021
C004567,Uganda,MTN Uganda,56,7.79,29,700,25/05/2020
C004568,Nigeria,Airtel Nigeria,33,13.68,9,468,25/03/2022
C004569,Ghana,MTN Ghana,41,8.11,17,546,31/07/2021
C004570,Ghana,Telecel Ghana,36,13.73,25,887,05/01/2022
C004571,Kenya,Safaricom,51,20.91,30,899,27/09/2020
C004572,Pakistan,Telenor Pakistan,55,12.16,21,665,05/06/2020
C004573,Nigeria,MTN Nigeria,23,17.81,16,536,27/01/2023
C004574,Kenya,Safaricom,4,12.71,15,510,25/08/2024
C004575,Uganda,MTN Uganda,55,10.65,6,680,06/06/2020
C004576,Nigeria,Airtel Nigeria,16,16.09,9,,07/09/2023
C004577,Uganda,MTN Uganda,57,9.77,16,662,20/04/2020
C004578,Nigeria,Airtel Nigeria,19,12.53,5,394,30/05/2023
C004579,Kenya,Safaricom,20,12.37,8,457,06/05/2023
C004580,Nigeria,MTN Nigeria,47,15.42,14,480,05/02/2021
C004581,Ghana,Telecel Ghana,26,14.61,21,722,18/10/2022
C004582,Uganda,MTN Uganda,58,9.12,14,611,18/03/2020
C004583,Uganda,MTN Uganda,25,8.69,9,581,01/12/2022
C004584,Pakistan,Zong,38,10.5,21,592,06/11/2021
C004585,Ghana,Telecel Ghana,49,14.32,18,730,02/12/2020
C004586,Uganda,Airtel Uganda,33,9.53,17,640,27/03/2022
C004587,Kenya,Safaricom,34,13.08,29,714,11/03/2022
C004588,Pakistan,Telenor Pakistan,20,7.17,8,475,16/04/2023
C004589,Ghana,Telecel Ghana,21,10.96,14,598,24/03/2023
C004590,Pakistan,Jazz,67,8.74,17,618,06/06/2019
C004591,Nigeria,Airtel Nigeria,37,18.33,13,705,22/11/2021
C004592,Kenya,Safaricom,77,15.72,21,900,19/08/2018
C004593,Uganda,Airtel Uganda,62,8.71,19,731,08/11/2019
C004594,Nigeria,Airtel Nigeria,52,22.79,19,729,06/09/2020
C004595,Nigeria,MTN Nigeria,26,14.6,12,506,26/10/2022
C004596,Pakistan,Telenor Pakistan,45,12.5,15,678,07/04/2021
C004597,Kenya,Safaricom,36,8.64,13,496,11/01/2022
C004598,Nigeria,MTN Nigeria,28,12.22,2,476,03/09/2022
C004599,Kenya,Safaricom,15,10.7,17,635,18/09/2023
C004600,Kenya,Safaricom,21,12.25,23,749,21/03/2023
C004601,Ghana,MTN Ghana,70,10.32,23,743,20/03/2019
C004602,Pakistan,Jazz,12,12.86,23,798,04/01/2024
C004603,Pakistan,Telenor Pakistan,47,9.12,17,699,17/02/2021
C004604,Ghana,MTN Ghana,45,15.42,21,757,27/03/2021
C004605,Ghana,MTN Ghana,47,12.82,25,708,18/02/2021
C004606,Kenya,Airtel Kenya,31,14.23,20,757,08/06/2022
C004607,Pakistan,Telenor Pakistan,37,10.62,17,545,17/12/2021
C004608,Nigeria,MTN Nigeria,46,18.73,24,689,17/03/2021
C004609,Nigeria,Glo Nigeria,87,18.04,14,722,15/10/2017
C004610,Pakistan,Jazz,56,13.46,24,820,19/05/2020
C004611,Pakistan,Zong,34,6.49,1,323,21/02/2022
C004612,Kenya,Safaricom,19,15.02,13,673,18/05/2023
C004613,Ghana,Telecel Ghana,53,13.75,20,624,04/08/2020
C004614,Kenya,Safaricom,30,10.27,13,484,08/07/2022
C004615,Kenya,Safaricom,51,15.07,22,733,25/09/2020
C004616,Nigeria,MTN Nigeria,20,12.2,1,341,24/04/2023
C004617,Nigeria,MTN Nigeria,68,19.71,20,683,10/05/2019
C004618,Kenya,Safaricom,51,19.45,16,742,14/10/2020
C004619,Kenya,Safaricom,23,14.79,15,587,23/01/2023
C004620,Kenya,Safaricom,20,11.81,10,521,23/04/2023
C004621,Nigeria,MTN Nigeria,52,18.75,22,646,07/09/2020
C004622,Pakistan,Telenor Pakistan,47,10.26,16,658,04/02/2021
C004623,Ghana,Telecel Ghana,36,12.72,28,882,27/12/2021
C004624,Pakistan,Telenor Pakistan,53,10.99,21,711,27/07/2020
C004625,Nigeria,Airtel Nigeria,36,19.07,24,801,22/12/2021
C004626,Ghana,Telecel Ghana,31,9.5,10,,07/06/2022
C004627,Uganda,MTN Uganda,38,11.86,24,771,23/10/2021
C004628,Kenya,Safaricom,39,18.04,16,690,09/10/2021
C004629,Nigeria,Glo Nigeria,39,15.76,23,734,12/10/2021
C004630,Nigeria,Airtel Nigeria,64,17.84,22,667,25/09/2019
C004631,Nigeria,Airtel Nigeria,36,14.01,14,523,27/12/2021
C004632,Kenya,Airtel Kenya,43,10.47,8,447,08/06/2021
C004633,Kenya,Safaricom,91,13.12,22,748,18/06/2017
C004634,Nigeria,MTN Nigeria,46,,19,717,26/02/2021
C004635,Ghana,Telecel Ghana,53,10.61,12,527,09/08/2020
C004636,Nigeria,MTN Nigeria,31,16.64,14,673,10/06/2022
C004637,Kenya,Safaricom,69,17.64,28,771,30/04/2019
C004638,Ghana,Telecel Ghana,30,10.91,27,680,18/06/2022
C004639,Nigeria,Airtel Nigeria,36,15.64,13,606,08/01/2022
C004640,Nigeria,MTN Nigeria,58,24.51,26,769,28/03/2020
C004641,Nigeria,Airtel Nigeria,46,12.61,21,590,12/03/2021
C004642,Nigeria,MTN Nigeria,29,17.8,18,745,22/07/2022
C004643,Kenya,Airtel Kenya,22,15.68,6,587,11/03/2023
C004644,Nigeria,MTN Nigeria,54,16.04,26,716,06/07/2020
C004645,Nigeria,Glo Nigeria,19,12.47,9,455,30/05/2023
C004646,Pakistan,Telenor Pakistan,28,12.02,20,767,18/08/2022
C004647,Pakistan,Jazz,30,9.7,13,538,03/07/2022
C004648,Nigeria,MTN Nigeria,45,20.7,20,732,07/04/2021
C004649,Kenya,Safaricom,50,16.89,33,743,10/11/2020
C004650,Kenya,Safaricom,40,14.91,11,552,30/08/2021
C004651,Uganda,Airtel Uganda,44,8.53,17,613,20/05/2021
C004652,Uganda,Airtel Uganda,15,7.26,16,479,08/10/2023
C004653,Nigeria,MTN Nigeria,33,21.26,22,637,31/03/2022
C004654,Nigeria,Airtel Nigeria,57,15.28,23,686,16/04/2020
C004655,Kenya,Airtel Kenya,10,10.92,4,376,02/03/2024
C004656,Pakistan,Zong,24,10.63,11,518,20/12/2022
C004657,Pakistan,Jazz,35,16.74,18,871,25/01/2022
C004658,Nigeria,MTN Nigeria,33,12.64,14,574,14/04/2022
C004659,Ghana,Telecel Ghana,41,11.48,16,603,15/08/2021
C004660,Nigeria,MTN Nigeria,1,15.42,13,462,09/11/2024
C004661,Ghana,MTN Ghana,21,10.29,23,617,29/03/2023
C004662,Pakistan,Telenor Pakistan,21,11.58,22,683,03/04/2023
C004663,Kenya,Safaricom,60,14.19,26,749,13/01/2020
C004664,Nigeria,Airtel Nigeria,9,13.99,16,619,27/03/2024
C004665,Ghana,MTN Ghana,13,7.93,9,331,06/12/2023
C004666,Kenya,Safaricom,47,16.19,15,597,02/02/2021
C004667,Uganda,Airtel Uganda,26,5.41,13,440,24/10/2022
C004668,Kenya,Airtel Kenya,40,12.87,24,731,17/09/2021
C004669,Pakistan,Zong,35,9.2,14,523,09/02/2022
C004670,Nigeria,Glo Nigeria,40,10.53,3,455,01/09/2021
C004671,Nigeria,MTN Nigeria,32,16.82,19,570,25/04/2022
C004672,Kenya,Airtel Kenya,1,12.15,12,482,05/11/2024
C004673,Nigeria,Glo Nigeria,60,17.79,22,685,10/01/2020
C004674,Nigeria,MTN Nigeria,41,18.13,16,584,18/08/2021
C004675,Ghana,MTN Ghana,57,12.51,29,873,17/04/2020
C004676,Nigeria,MTN Nigeria,1,9.09,9,325,25/11/2024
C004677,Nigeria,Airtel Nigeria,35,20.1,15,642,18/01/2022
C004678,Nigeria,Airtel Nigeria,36,16.32,24,759,17/01/2022
C004679,Nigeria,MTN Nigeria,11,13,9,513,26/01/2024
C004680,Pakistan,Jazz,33,10.41,18,,02/04/2022
C004681,Pakistan,Telenor Pakistan,37,10.19,21,717,10/12/2021
C004682,Nigeria,MTN Nigeria,44,20.81,21,789,01/05/2021
C004683,Uganda,Airtel Uganda,60,12.53,22,757,25/01/2020
C004684,Uganda,MTN Uganda,50,9.22,18,722,27/10/2020
C004685,Pakistan,Jazz,30,9.8,15,613,04/07/2022
C004686,Kenya,Safaricom,35,11.77,21,708,05/02/2022
C004687,Nigeria,Glo Nigeria,21,15.53,12,498,16/03/2023
C004688,Kenya,Airtel Kenya,33,12.56,8,614,13/04/2022
C004689,Pakistan,Jazz,54,13.52,22,714,12/07/2020
C004690,Uganda,MTN Uganda,32,8.56,20,745,17/05/2022
C004691,Kenya,Safaricom,71,18.52,21,764,17/02/2019
C004692,Nigeria,MTN Nigeria,32,14.64,4,439,08/05/2022
C004693,Uganda,Airtel Uganda,9,12.42,22,771,15/03/2024
C004694,Pakistan,Jazz,29,9.47,9,501,31/07/2022
C004695,Kenya,Safaricom,66,14.51,28,777,14/07/2019
C004696,Ghana,MTN Ghana,52,12.54,14,729,28/08/2020
C004697,Kenya,Safaricom,23,11.03,8,517,14/01/2023
C004698,Kenya,Safaricom,43,13.29,16,702,15/06/2021
C004699,Kenya,Safaricom,36,12.46,15,562,02/01/2022
C004700,Uganda,MTN Uganda,51,10.26,22,644,01/10/2020
C004701,Pakistan,Jazz,32,12.91,27,820,14/05/2022
C004702,Kenya,Safaricom,31,17.47,13,654,02/06/2022
C004703,Kenya,Airtel Kenya,64,15.5,16,,14/09/2019
C004704,Kenya,Safaricom,13,7.54,1,310,12/11/2023
C004705,Nigeria,MTN Nigeria,50,13.3,13,490,21/11/2020
C004706,Nigeria,MTN Nigeria,64,12.09,5,392,05/09/2019
C004707,Nigeria,Airtel Nigeria,33,17.3,12,657,10/04/2022
C004708,Kenya,Airtel Kenya,24,12.68,21,673,18/12/2022
C004709,Nigeria,Airtel Nigeria,32,16.7,21,600,28/04/2022
C004710,Kenya,Safaricom,59,15.87,18,676,15/02/2020
C004711,Uganda,Airtel Uganda,45,6.89,11,486,18/04/2021
C004712,Nigeria,MTN Nigeria,66,13.81,7,552,22/07/2019
C004713,Ghana,Telecel Ghana,48,11.74,14,761,31/12/2020
C004714,Pakistan,Telenor Pakistan,33,7.62,3,475,11/04/2022
C004715,Ghana,MTN Ghana,23,9.27,14,570,22/01/2023
C004716,Nigeria,MTN Nigeria,1,11.67,3,339,26/11/2024
C004717,Kenya,Safaricom,41,15.59,21,674,18/08/2021
C004718,Ghana,MTN Ghana,34,12.61,23,791,28/02/2022
C004719,Kenya,Airtel Kenya,33,12.69,13,444,24/03/2022
C004720,Nigeria,MTN Nigeria,7,17.58,19,596,08/05/2024
C004721,Kenya,Safaricom,37,13.27,20,746,03/12/2021
C004722,Kenya,Airtel Kenya,34,13.77,9,530,28/02/2022
C004723,Nigeria,MTN Nigeria,52,22.03,13,732,04/09/2020
C004724,Ghana,MTN Ghana,36,11.15,22,608,05/01/2022
C004725,Nigeria,Airtel Nigeria,54,11.84,6,474,25/07/2020
C004726,Kenya,Airtel Kenya,72,18.62,16,758,26/01/2019
C004727,Uganda,MTN Uganda,30,7.75,18,649,05/07/2022
C004728,Nigeria,MTN Nigeria,51,13.24,5,483,05/10/2020
C004729,Ghana,Telecel Ghana,71,14.56,20,703,23/02/2019
C004730,Kenya,Airtel Kenya,39,16.45,17,661,13/10/2021
C004731,Kenya,Safaricom,50,17.3,26,762,27/10/2020
C004732,Pakistan,Jazz,25,6.22,14,473,11/12/2022
C004733,Kenya,Airtel Kenya,17,10.13,15,482,18/07/2023
C004734,Nigeria,MTN Nigeria,43,24.73,24,796,19/06/2021
C004735,Pakistan,Jazz,59,11.67,14,645,18/02/2020
C004736,Uganda,Airtel Uganda,35,8.82,8,510,22/01/2022
C004737,Ghana,MTN Ghana,41,10.78,20,764,26/07/2021
C004738,Nigeria,MTN Nigeria,30,22.67,27,693,05/07/2022
C004739,Nigeria,Airtel Nigeria,25,14.44,15,602,13/12/2022
C004740,Ghana,Telecel Ghana,44,12.01,22,729,24/04/2021
C004741,Nigeria,MTN Nigeria,50,19.41,22,607,28/10/2020
C004742,Nigeria,MTN Nigeria,29,17.38,19,670,01/08/2022
C004743,Uganda,Airtel Uganda,59,10.94,17,713,27/02/2020
C004744,Nigeria,Airtel Nigeria,38,16.51,18,582,29/10/2021
C004745,Nigeria,Airtel Nigeria,48,22.86,19,724,30/12/2020
C004746,Nigeria,Airtel Nigeria,65,17.07,23,764,07/08/2019
C004747,Kenya,Safaricom,52,11.41,20,647,03/09/2020
C004748,Ghana,Telecel Ghana,15,11.82,14,606,13/09/2023
C004749,Pakistan,Zong,38,15.31,26,828,03/11/2021
C004750,Nigeria,MTN Nigeria,47,24.87,29,776,17/02/2021
C004751,Nigeria,Glo Nigeria,30,12.46,7,454,26/06/2022
C004752,Kenya,Airtel Kenya,50,13.11,18,524,17/11/2020
C004753,Kenya,Safaricom,36,12.22,12,582,30/12/2021
C004754,Kenya,Safaricom,77,15.37,31,790,01/09/2018
C004755,Pakistan,Telenor Pakistan,37,9.23,18,742,17/12/2021
C004756,Kenya,Safaricom,41,14.4,21,765,07/08/2021
C004757,Kenya,Safaricom,20,8.97,16,463,25/04/2023
C004758,Pakistan,Telenor Pakistan,34,10.42,27,726,14/03/2022
C004759,Nigeria,MTN Nigeria,38,10.73,11,405,26/10/2021
C004760,Pakistan,Jazz,1,12.17,13,633,13/11/2024
C004761,Kenya,Airtel Kenya,34,12.43,19,666,22/02/2022
C004762,Kenya,Safaricom,56,16,17,635,17/05/2020
C004763,Pakistan,Telenor Pakistan,34,12.22,14,636,27/02/2022
C004764,Kenya,Safaricom,47,11.81,16,536,24/01/2021
C004765,Kenya,Safaricom,60,12.41,8,493,23/01/2020
C004766,Nigeria,MTN Nigeria,52,19.21,18,790,31/08/2020
C004767,Ghana,MTN Ghana,34,5.53,1,356,28/02/2022
C004768,Ghana,Telecel Ghana,72,12.13,22,600,12/01/2019
C004769,Nigeria,Airtel Nigeria,36,15.59,10,528,30/12/2021
